"","date","CHGG","TWOU","EDU","JAN","index"
"53",2015-03-19,-0.7977613669215,-0.427961649524644,-1.08540531472388,3.09864727994082,0.787518948770799
"54",2015-03-20,-0.7977613669215,-0.460140178993269,-1.09130676148612,3.19750631161234,0.848298004211447
"55",2015-03-23,-0.799322545074302,-0.450888617741733,-1.07585915408121,3.39625339047873,1.07018307358148
"56",2015-03-24,-0.801273518095612,-0.449125886531422,-1.0635634368805,3.23723128303305,0.923268441525523
"57",2015-03-25,-0.799712792460225,-0.444277751747865,-1.06401925797143,3.21735988718661,0.909350085007085
"58",2015-03-26,-0.811019749940566,-0.445159347933295,-1.06515863196133,3.11835254978982,0.797014819954633
"59",2015-03-27,-0.817249678403367,-0.451769925661979,-1.05900364866812,3.0789820381053,0.750958785371828
"60",2015-03-30,-0.817249678403367,-0.451329276509457,-1.05968782016412,3.11835254978982,0.79008577471288
"61",2015-03-31,-0.816860476302125,-0.386893943131968,-1.04576416328066,3.0789820381053,0.829463455390547
"62",2015-04-01,-0.818806210929848,-0.314730681484669,-1.05968782016412,2.19891581717515,0.00569110459651184
"63",2015-04-02,-0.825805838943162,-0.317390805444508,-1.03707812012531,2.03142869735386,-0.14884606715912
"64",2015-04-06,-0.822695861496569,-0.322710313317369,-1.01693194765081,2.38289505387302,0.220556931408278
"65",2015-04-07,-0.823084684483044,-0.340433701826087,-1.01097251028936,2.18041161868128,0.00592072208279082
"66",2015-04-08,-0.823862276214696,-0.340433701826087,-1.00386325664086,2.25428971065963,0.0861304759779872
"67",2015-04-09,-0.819195274960013,-0.333788937876623,-0.978610366638399,2.03142869735386,-0.100165882121172
"68",2015-04-10,-0.817249678403367,-0.358586624795619,-0.97677242671505,2.12474640900453,-0.0278623209095015
"69",2015-04-13,-0.816860476302125,-0.339547816110378,-1.00592761996972,2.10613788094629,-0.0561980314359392
"70",2015-04-14,-0.811798802545762,-0.330687434661938,-1.00822099076122,2.12474640900453,-0.025960818964382
"71",2015-04-15,-0.811409269402648,-0.331130542613665,-1.01945236364292,2.10613788094629,-0.0558542947129488
"72",2015-04-16,-0.810240566585661,-0.340433701826087,-1.02426246105104,2.1433278812337,-0.0316088482290868
"73",2015-04-17,-0.812577798353285,-0.33556101331432,-1.0215140904201,2.19891581717515,0.0292629150874458
"74",2015-04-20,-0.818027992470365,-0.318277480976997,-1.02059783958412,2.16188248095248,0.00497916792099762
"75",2015-04-21,-0.818027992470365,-0.271244967732513,-1.0022574380489,2.25428971065963,0.162759312407858
"76",2015-04-22,-0.815303467087834,-0.256143196579047,-0.987338177344357,2.27270626122397,0.213921420212732
"77",2015-04-23,-0.815303467087834,-0.236145097577692,-0.969879078361192,2.1433278812337,0.122000238206979
"78",2015-04-24,-0.813746078470829,-0.172975439143739,-0.956087445553294,2.1433278812337,0.200518918065835
"79",2015-04-27,-0.814524801524765,-0.213467668750992,-0.959995634741753,2.16188248095248,0.173894375934972
"80",2015-04-28,-0.819195274960013,-0.257031750616213,-0.951948964877187,2.0688383548479,0.0406623643944908
"81",2015-04-29,-0.817638838092876,-0.265471557609796,-0.95240882388123,2.0688383548479,0.0333191352640017
"82",2015-04-30,-0.826583089407534,-0.26946862116662,-0.969649262606273,2.12474640900453,0.0590454358241079
"83",2015-05-01,-0.839005640127954,-0.269024518598963,-0.981366901413786,2.03142869735386,-0.0579683627868405
"84",2015-05-04,-0.837842108248646,-0.243701257131343,-0.981137196433868,2.10613788094629,0.0434573191324313
"85",2015-05-05,-0.840556648316467,-0.252588829954019,-0.987338177344357,2.10613788094629,0.0256542253314455
"86",2015-05-06,-0.845207219757422,-0.277905185330287,-0.994225682710514,2.16188248095248,0.0445443931542593
"87",2015-05-07,-0.839393421050832,-0.273465173383984,-0.996520904052522,2.03142869735386,-0.077950801133475
"88",2015-05-08,-0.794637932158715,-0.270800890938943,-1.00271627451584,2.10613788094629,0.0379827833327884
"89",2015-05-11,-0.797371006747658,-0.229921251043418,-1.0001925370198,2.10613788094629,0.0786530861354094
"90",2015-05-12,-0.790340854929501,-0.21835998186595,-1.01120173647353,2.03142869735386,0.0115261240848769
"91",2015-05-13,-0.791903728140755,-0.271244967732513,-1.01486942920082,2.03142869735386,-0.0465894277202248
"92",2015-05-14,-0.793856831405663,-0.288558464731216,-1.00890893708599,2.0501474744729,-0.0411767587499685
"93",2015-05-15,-0.808292236896571,-0.265471557609796,-1.00661568600618,2.01268265278098,-0.067696827731567
"94",2015-05-18,-0.809850939830534,-0.259252946547375,-1.006845033484,2.0501474744729,-0.0258014453890075
"95",2015-05-19,-0.817249678403367,-0.265027398806705,-1.00845031025912,2.0688383548479,-0.0218890326212841
"96",2015-05-20,-0.818027992470365,-0.24547898667644,-1.01464022835219,2.01268265278098,-0.065464554718017
"97",2015-05-21,-0.818027992470365,-0.241034582010851,-1.01853594182485,1.70973586683373,-0.367862649472337
"98",2015-05-22,-0.819195274960013,-0.239701127811955,-1.01143100223119,1.70973586683373,-0.360591538169429
"99",2015-05-26,-0.823862276214696,-0.221917643244469,-1.00638633458549,1.69067726724173,-0.36148898680292
"100",2015-05-27,-0.829302702171104,-0.217025747792636,-1.02128502401027,1.61439809249708,-0.453215381476935
"101",2015-05-28,-0.825028490702662,-0.215246788328241,-1.01555696128519,2.08750192960317,0.0316696892870706
"102",2015-05-29,-0.82541716776146,-0.213912455601965,-1.01670283102224,2.21739612131258,0.161363666926915
"103",2015-06-01,-0.832021086619624,-0.217915241923555,-1.02174315198099,2.36455654256173,0.292877062037565
"104",2015-06-02,-0.832797547043246,-0.197007854876973,-1.01876506530747,2.10613788094629,0.0575674137185996
"105",2015-06-03,-0.82541716776146,-0.19255823409541,-1.01349415824657,2.08750192960317,0.0560323694997259
"106",2015-06-04,-0.823084684483044,-0.181432523273036,-1.01830681367839,1.93743665109406,-0.0853873703404073
"107",2015-06-05,-0.830467867477252,-0.169414208839248,-1.01555696128519,1.9939097625077,-0.0215292750939881
"108",2015-06-08,-0.821529210227307,-0.164072020346146,-1.00592761996972,1.9939097625077,0.00238091196452767
"109",2015-06-09,-0.826583089407534,-0.163181583659401,-1.01716110348345,2.01268265278098,0.00575687623059506
"110",2015-06-10,-0.828525795636544,-0.17386573494897,-1.01876506530747,2.01268265278098,-0.00847394311200372
"111",2015-06-11,-0.822695861496569,-0.172975439143739,-0.986419618886406,1.975110588711,-0.00698033081571303
"112",2015-06-12,-0.825805838943162,-0.18899826843624,-0.971487689957905,1.82387878470327,-0.162413012634038
"113",2015-06-15,-0.828914251969959,-0.203236581502937,-0.982974720853194,1.82387878470327,-0.191246769622821
"114",2015-06-16,-0.818027992470365,-0.124883652056664,-0.983663766343895,1.91856328139678,-0.00801212947413932
"115",2015-06-17,-0.818417104384308,-0.127110783257917,-0.990782271364551,1.88074928978325,-0.0555608692235235
"116",2015-06-18,-0.823473501762235,-0.134682492134045,-0.970108892190606,1.86181138556905,-0.0664535005178409
"117",2015-06-19,-0.818417104384308,-0.0785524738347286,-0.97194728798813,1.89966711556444,0.0307502493572721
"118",2015-06-22,-0.819195274960013,-0.0696415544398425,-0.99330752952297,1.82387878470327,-0.0582655742195562
"119",2015-06-23,-0.819584333565365,-0.0919183835018956,-1.00179858706229,1.86181138556905,-0.0514899185605023
"120",2015-06-24,-0.818027992470365,-0.0865721267530134,-1.00088088463209,1.86181138556905,-0.0436696182864229
"121",2015-06-25,-0.82075132809815,-0.125329082132239,-0.997897859143063,1.93743665109406,-0.00654161827938915
"122",2015-06-26,-0.821529210227307,-0.0923639138530034,-1.00317509612687,1.86181138556905,-0.0552568346381396
"123",2015-06-29,-0.823084684483044,-0.0126140647447649,-1.00340450132799,1.74782932636567,-0.0912739241901307
"124",2015-06-30,-0.833573907731546,-0.0420177490076802,-1.02334640196149,1.76686117845051,-0.1320768802502
"125",2015-07-01,-0.823084684483044,-0.0206328406422398,-1.00592761996972,1.78588073571065,-0.0637644093843552
"126",2015-07-02,-0.830467867477252,-0.0812256838676923,-1.02105595276583,1.86181138556905,-0.0709381185417255
"127",2015-07-06,-0.827748790564757,-0.105283520227486,-1.02243030719784,1.89966711556444,-0.0557955024256402
"128",2015-07-07,-0.821140290498216,-0.0861265862679169,-1.04302218342457,1.72878705251929,-0.221502007671412
"129",2015-07-08,-0.828525795636544,-0.123992786381465,-1.03822150603221,1.74782932636567,-0.242910761684549
"130",2015-07-09,-0.828914251969959,-0.139136082818924,-1.04782006422866,1.72878705251929,-0.287083346498252
"131",2015-07-10,-0.812967223888896,-0.104838105556907,-1.02449146330584,1.65254406102431,-0.289752731727332
"132",2015-07-13,-0.805173717831258,-0.047809732903683,-1.03021471363746,1.63347194159842,-0.249726222773987
"133",2015-07-14,-0.805173717831258,-0.0339981705100152,-1.02380444149146,1.86181138556905,-0.00116494426368963
"134",2015-07-15,-0.803223885374304,-0.0295429413007157,-1.02265930547419,1.89966711556444,0.0442409834152296
"135",2015-07-16,-0.806733162323198,0.00609471933782368,-1.02311737474364,1.86181138556905,0.0380555678400328
"136",2015-07-17,-0.807122975010144,0.042611602107657,-1.02174315198099,1.70973586683373,-0.0765186580497448
"137",2015-07-20,-0.812577798353285,0.0225736045982921,-1.02174315198099,1.84285397743361,0.0311066316976245
"138",2015-07-21,-0.811798802545762,0.0154479146673899,-1.02655216755773,1.55717925006369,-0.26572380537241
"139",2015-07-22,-0.810630169977636,0.0239095588105409,-1.02357542421556,1.17725387566789,-0.633042159714766
"140",2015-07-23,-0.812188312178994,0.0372686654197589,-1.04416477862056,1.17725387566789,-0.641830549711902
"141",2015-07-24,-0.814524801524765,0.0292535176180214,-1.03616327133855,1.15835042481104,-0.66308413043426
"142",2015-07-27,-0.814914146149692,0.0448377035684589,-1.04393626342914,1.49998739728788,-0.31402530872249
"143",2015-07-28,-0.816082000661017,0.0283628804727736,-1.05717891244421,1.15835042481104,-0.686547607821415
"144",2015-07-29,-0.812577798353285,0.0221283389540848,-1.05444096707097,1.15835042481104,-0.686540001659134
"145",2015-07-30,-0.812967223888896,-0.0513740844168811,-1.04644953654531,1.00734923208132,-0.903441612769761
"146",2015-07-31,-0.810630169977636,-0.0442454057695329,-1.0471348515426,1.29085397640043,-0.611156450889339
"147",2015-08-03,-0.80478378981016,-0.0250877992977062,-1.05444096707097,1.15835042481104,-0.725962131367801
"148",2015-08-04,-0.793466247698458,-0.0429087592844778,-1.05854754101242,1.15835042481104,-0.736572123184321
"149",2015-08-05,-0.795418906496741,-0.0197418281674485,-1.04576416328066,1.17725387566789,-0.683671022276953
"150",2015-08-06,-0.795809378790416,0.051960884719476,-1.04576416328066,0.818838445878373,-0.970774211473224
"151",2015-08-07,-0.799322545074302,-0.0268698786653136,-1.04302218342457,0.931940169102209,-0.937274438061974
"152",2015-08-10,-0.801273518095612,0.251459164672103,-1.04462179002884,0.76226482278875,-0.832171320663595
"153",2015-08-11,-0.79502841185877,0.213762197715651,-1.0395934256773,0.894242253111473,-0.726617386708948
"154",2015-08-12,-0.797371006747658,0.181802759785036,-1.04941872120309,0.894242253111473,-0.770744715054238
"155",2015-08-13,-0.795809378790416,0.185799073130988,-1.05649454413437,0.535637159336758,-1.13086769045704
"156",2015-08-14,-0.7977613669215,0.194234396313634,-1.06333551482966,0.913091030113503,-0.753771455324021
"157",2015-08-17,-0.794637932158715,0.150263135724633,-1.05900364866812,0.931940169102209,-0.771438275999996
"158",2015-08-18,-0.787995904382705,0.148930038973443,-1.05809136055775,0.724533843775696,-0.972623382191319
"159",2015-08-19,-0.793466247698458,0.104915031468931,-1.06447504827297,0.705663036753578,-1.04736322774892
"160",2015-08-20,-0.798151704590804,0.113810115322264,-1.08336107308005,0.686788163289748,-1.08091449905884
"161",2015-08-21,-0.816860476302125,0.0893452210322911,-1.11348909721044,0.705663036753578,-1.13534131572669
"162",2015-08-24,-0.831632828335687,0.0608639069785307,-1.11845426311781,0.554546206368855,-1.33467697810611
"163",2015-08-25,-0.83629039082865,0.0158932111071914,-1.11777751086442,0.554546206368855,-1.38362848421702
"164",2015-08-26,-0.842882395613511,0.0608639069785307,-1.10082585408845,0.459961007414454,-1.42288333530897
"165",2015-08-27,-0.845981954962283,0.0862307401231149,-1.10082585408845,0.497806868324799,-1.36277020060282
"166",2015-08-28,-0.834350168466419,0.111141868646483,-1.08267946554068,0.497806868324799,-1.30808089703581
"167",2015-08-31,-0.830079509950787,0.104025593248115,-1.09198729584415,0.667909237057171,-1.15013197548965
"168",2015-09-01,-0.839005640127954,0.103135970311404,-1.09788139711285,0.554546206368855,-1.27920486056055
"169",2015-09-02,-0.848692721275117,0.0559673772527086,-1.11077844875299,0.478885711984215,-1.42461808079119
"170",2015-09-03,-0.839393421050832,0.102691068350162,-1.10648330991172,0.818838445878373,-1.02434721673402
"171",2015-09-04,-0.840168925173648,0.101356680693272,-1.1037685880465,0.384228449754352,-1.45835238277252
"172",2015-09-08,-0.842494825764721,0.100911764052039,-1.11664939780907,0.667909237057171,-1.19032322246458
"173",2015-09-09,-0.837842108248646,0.129817312555637,-1.10444739236351,0.535637159336758,-1.27683502871976
"174",2015-09-10,-0.846369293020775,0.0964634175620221,-1.118003106772,0.59235127294427,-1.27555770928648
"175",2015-09-11,-0.83629039082865,0.154262359586722,-1.12566604407279,0.535637159336758,-1.27205691597797
"176",2015-09-14,-0.838229983700739,0.154706790199722,-1.12566604407279,0.478885711984215,-1.3303035255896
"177",2015-09-15,-0.837454226009786,0.162259734220554,-1.13870451821073,0.478885711984215,-1.33501329801575
"178",2015-09-16,-0.835902389203065,0.15515104666961,-1.13892893631344,0.441032584620836,-1.37864769422606
"179",2015-09-17,-0.830079509950787,0.14626355918784,-1.12769209361253,0.535637159336758,-1.27587088503872
"180",2015-09-18,-0.82541716776146,0.186686940104796,-1.12949216513179,0.57345081285341,-1.19477157993505
"181",2015-09-21,-0.816860476302125,0.21819911954816,-1.13443811291562,0.516724126366454,-1.21637534330313
"182",2015-09-22,-0.819195274960013,0.301958552150705,-1.13129142011799,0.441032584620836,-1.20749555830646
"183",2015-09-23,-0.82075132809815,0.26032349659948,-1.13106655281464,0.42210101389506,-1.26939337041825
"184",2015-09-24,-0.821140290498216,0.202224224252888,-1.14206927362767,0.478885711984215,-1.28209962788878
"185",2015-09-25,-0.826583089407534,0.0937941359412263,-1.13511208871926,0.497806868324799,-1.37009417386077
"186",2015-09-28,-0.839005640127954,0.113810115322264,-1.13825564168524,0.497806868324799,-1.36564429816613
"187",2015-09-29,-0.850241152700908,0.109362847620154,-1.13084167262585,0.42210101389506,-1.44961896381154
"188",2015-09-30,-0.852949890007603,0.14848572129388,-1.11348909721044,0.478885711984215,-1.33906755393995
"189",2015-10-01,-0.847531114791474,0.1444859893055,-1.10422116378026,0.516724126366454,-1.29054216289978
"190",2015-10-02,-0.850628185982056,-0.0201872489817303,-1.10964855786056,0.289506612635505,-1.69095738018885
"191",2015-10-05,-0.844044914213002,-0.0266470753036332,-1.08790287434117,0.289506612635505,-1.66908825122231
"192",2015-10-06,-0.837454226009786,-0.0282063633559803,-1.08540531472388,0.118954109089874,-1.83211179499977
"193",2015-10-07,-0.841331999601452,-0.109292874972403,-1.08540531472388,0.213705671362454,-1.82232451793528
"194",2015-10-08,-0.843657439863815,-0.123101998508309,-1.07244603879061,0.232656822805776,-1.80654865435696
"195",2015-10-09,-0.847918349119513,-0.172530286221269,-1.08449685975667,0.232656822805776,-1.87228867229167
"196",2015-10-12,-0.84559459103913,-0.15294097357,-1.07813344028208,0.232656822805776,-1.84401218208543
"197",2015-10-13,-0.847918349119513,-0.382915412097578,-1.06128391790558,0.289506612635505,-2.00261106648717
"198",2015-10-14,-0.852563014291646,-0.374513982008448,-1.06447504827297,0.232656822805776,-2.05889522176729
"199",2015-10-15,-0.856044036811352,-0.394848799718403,-1.0605999455941,0.289506612635505,-2.02198616948835
"200",2015-10-16,-0.847531114791474,-0.398383331186142,-1.05398452922055,0.175803548498466,-2.1240954266997
"201",2015-10-19,-0.842494825764721,-0.356373643619709,-1.05329982027971,0.270557575403741,-1.9816107142604
"202",2015-10-20,-0.838617815336266,-0.381589129744996,-1.04096508538306,0.270557575403741,-1.99061445506058
"203",2015-10-21,-0.840168925173648,-0.386893943131968,-0.995373356568868,0.270557575403741,-1.95187864947074
"204",2015-10-22,-0.855270645194104,-0.411191093700772,-0.990093532266545,0.15685291925367,-2.09970235190775
"205",2015-10-23,-0.84907985905027,-0.427961649524644,-0.995373356568868,0.194754430951234,-2.07766043419255
"206",2015-10-26,-0.846369293020775,-0.425755807566623,-0.974245110295202,0.175803548498466,-2.07056666238413
"207",2015-10-27,-0.85140219236238,-0.386893943131968,-0.970568513796539,0.0810597974786702,-2.12780485181222
"208",2015-10-28,-0.85913646417952,-0.491827903543441,-0.958386435346357,-0.0325823604405011,-2.34193316350982
"209",2015-10-29,-0.849466989208797,-0.518636150571017,-0.951948964877187,-0.0704462777040276,-2.39049838236103
"210",2015-10-30,-0.855657354278506,-0.52390583369977,-0.932172619641805,-0.202900490143754,-2.51463629776384
"211",2015-11-02,-0.859522888081889,-0.517757715633961,-0.937232056635082,-0.259638079518669,-2.5741507398696
"212",2015-11-03,-0.854110395806849,-0.545849363359228,-0.933552471191075,-0.297456527415941,-2.63096875777309
"213",2015-11-04,-0.823473501762235,-0.547603957746412,-0.92918286972448,-0.165066923110077,-2.4653272523432
"214",2015-11-05,-0.828914251969959,-0.524344929579604,-0.925963168613211,-0.146147074366669,-2.42536942452944
"215",2015-11-06,-0.835514380933278,-0.501939959854402,-0.922283515795306,-0.146147074366669,-2.40588493094965
"216",2015-11-09,-0.827748790564757,-0.476430346731583,-0.908485584931468,-0.183984659805871,-2.39664938203368
"217",2015-11-10,-0.831632828335687,-0.433695859731288,-0.918833896300587,-0.10830113961099,-2.29246372397855
"218",2015-11-11,-0.838617815336266,-0.355931004918897,-0.920213727623974,-0.202900490143754,-2.31766303802289
"219",2015-11-12,-0.845207219757422,-0.37893623775034,-0.911245035170953,-0.259638079518669,-2.39502657219738
"220",2015-11-13,-0.854497165929493,-0.431931632994414,-0.906875972099535,-0.297456527415941,-2.49076129843938
"221",2015-11-16,-0.865316159501799,-0.486550021596518,-0.905726284709296,-0.259638079518669,-2.51723054532628
"222",2015-11-17,-0.864157985177162,-0.492267672158836,-0.917684010050477,-0.278547825834965,-2.55265749322144
"223",2015-11-18,-0.85913646417952,-0.506774449690768,-0.920673688512957,-0.278547825834965,-2.56513242821821
"224",2015-11-19,-0.860682035550046,-0.479950809471676,-0.90963536219192,-0.278547825834965,-2.52881603304861
"225",2015-11-20,-0.852176093790425,-0.455735250692671,-0.874235791277197,-0.335271787012969,-2.51741892277326
"226",2015-11-23,-0.84985407479187,-0.47731054075515,-0.876763199662025,-0.354178738378713,-2.55810655358776
"227",2015-11-24,-0.846369293020775,-0.437664726111404,-0.876303646691886,-0.524370725747998,-2.68470839157206
"228",2015-11-25,-0.846756586713434,-0.403242379433681,-0.878831230565851,-0.524370725747998,-2.65320092246096
"229",2015-11-27,-0.844044914213002,-0.402358983988226,-0.871478868436451,-0.50545459287091,-2.62333735950859
"230",2015-11-30,-0.844819804188436,-0.408983374143254,-0.887794201555153,-0.354178738378713,-2.49577611826556
"231",2015-12-01,-0.84559459103913,-0.379378338393089,-0.902507195576961,-0.46762835109317,-2.59510847610235
"232",2015-12-02,-0.843269921332048,-0.359029212317791,-0.865506576496969,-0.316364495663004,-2.38417020580981
"233",2015-12-03,-0.847143872961564,-0.369648470366428,-0.853107085859336,-0.146147074366669,-2.216046503554
"234",2015-12-04,-0.858363517575538,-0.40500897414092,-0.852877523661683,0.365288314471255,-1.75096170090689
"235",2015-12-07,-0.852563014291646,-0.382915412097578,-0.84828692081586,0.384228449754352,-1.69953689745073
"236",2015-12-08,-0.847531114791474,-0.330687434661938,-0.843238355296463,0.346345660055996,-1.67511124469388
"237",2015-12-09,-0.848305538976934,-0.26946862116662,-0.826724971863814,0.346345660055996,-1.59815347195137
"238",2015-12-10,-0.855657354278506,-0.283676159708211,-0.835897300978554,0.384228449754352,-1.59100236521092
"239",2015-12-11,-0.853336757819657,-0.29388367685387,-0.830622615818341,0.459961007414454,-1.51788204307741
"240",2015-12-14,-0.85913646417952,-0.316060819714841,-0.835667932268493,0.441032584620836,-1.56983263154202
"241",2015-12-15,-0.857976994926486,-0.264583318654136,-0.834062472963925,0.611247370031856,-1.34537541651269
"242",2015-12-16,-0.850241152700908,-0.225030330895519,-0.813433437175574,0.497806868324799,-1.3908980524472
"243",2015-12-17,-0.841331999601452,-0.203681470967029,-0.812975371932569,0.535637159336758,-1.32235168316429
"244",2015-12-18,-0.847143872961564,-0.191668244902508,-0.812975371932569,0.441032584620836,-1.41075490517581
"245",2015-12-21,-0.852949890007603,-0.234811551045731,-0.812288123001455,0.403166161408438,-1.49688340264635
"246",2015-12-22,-0.856817303671084,-0.221917643244469,-0.812517231826055,0.686788163289748,-1.20446401545186
"247",2015-12-23,-0.85720388794544,-0.212133365521271,-0.823744934534561,0.649026307467881,-1.24405588053339
"248",2015-12-24,-0.84985407479187,-0.202346789705926,-0.818703049060566,0.497806868324799,-1.37309704523356
"249",2015-12-28,-0.854497165929493,-0.184993003005482,-0.816640857805602,0.42210101389506,-1.43403001284552
"250",2015-12-29,-0.856817303671084,-0.182322686052694,-0.820536268376328,0.441032584620836,-1.41864367347927
"251",2015-12-30,-0.852563014291646,-0.166297972755789,-0.828559027166826,0.611247370031856,-1.23617264418241
"252",2015-12-31,-0.85720388794544,-0.194783052125299,-0.843238355296463,0.403166161408438,-1.49205913395876
"253",2016-01-04,-0.866088133427049,-0.208130040945101,-0.848516390354106,0.308454616959734,-1.61427994776652
"254",2016-01-05,-0.884966875439826,-0.249922746409368,-0.892621333533494,0.270557575403741,-1.75695337997895
"255",2016-01-06,-0.87264549049925,-0.272133018287188,-0.896759352024377,0.175803548498466,-1.86573431231235
"256",2016-01-07,-0.880349734059578,-0.279237087227454,-0.903656865832355,0.15685291925367,-1.90639076786572
"257",2016-01-08,-0.888427003502244,-0.330244318767414,-0.937921985273417,0.0810597974786702,-2.0755335100644
"258",2016-01-11,-0.884966875439826,-0.370533203468014,-0.926883108102377,0.194754430951234,-1.98762875605898
"259",2016-01-12,-0.881889230549128,-0.397058003588834,-0.928722943896634,0.194754430951234,-2.01291574708336
