"","date","NFLX","ROKU","SPOT","TCEHY","DIS","BILI","index"
"39",2018-05-25,-0.450154336351643,-0.925377722623486,-0.348303946962319,0.0431428457196529,-0.760268100827679,-0.650727662450931,-3.09168892349641
"40",2018-05-29,-0.43278537315778,-0.903121071976341,-0.316630090583934,0.0474524687567763,-0.757225783234397,-0.638566854525826,-3.0008767047215
"41",2018-05-30,-0.446333513445381,-0.902596338333503,-0.3478309936409,-0.0200536662754275,-0.842191151719542,-0.613835203256456,-3.17284086667121
"42",2018-05-31,-0.41323982764295,-0.903908114870987,-0.320095373635689,-0.0257976233679153,-0.832361933612123,-0.562119627444973,-3.05752250057464
"43",2018-06-01,-0.43009280688359,-0.912558331564159,-0.299151775464388,-0.0114375960404223,-0.849649981866315,-0.576039867659589,-3.07893035947846
"44",2018-06-04,-0.357694632844487,-0.915962305037248,-0.275074840330575,0.0783428449403875,-0.853380091575832,-0.554513988220598,-2.87828301306835
"45",2018-06-05,-0.341341367676344,-0.907579543002856,-0.218643878407089,0.147328243509799,-0.823552521223639,-0.569716322870592,-2.71350538967072
"46",2018-06-06,-0.306615718271479,-0.888059009385194,-0.185201029768837,0.187582078806755,-0.833717520899517,-0.560852663782602,-2.58686386330087
"47",2018-06-07,-0.29224749200913,-0.895157092175739,-0.174530127963596,0.247257853256908,-0.767030041169482,-0.565286037986487,-2.44699293804753
"48",2018-06-08,-0.344908259339914,-0.894106079730758,-0.168411149592159,0.195490062317993,-0.748100063619749,-0.57635587864609,-2.53639136861068
"49",2018-06-11,-0.352128060155765,-0.896995910434518,-0.0829807908350511,0.17032933549458,-0.69711006415829,-0.48954927293446,-2.3484347630235
"50",2018-06-12,-0.344473131325847,-0.877527439378053,-0.0690419031997253,0.171048318714167,-0.684626869114007,-0.506476674799525,-2.31109769910299
"51",2018-06-13,-0.323764261991765,-0.877527439378053,-0.10256309936223,0.148765763540884,-0.685301434087321,-0.498815300261153,-2.33920577153964
"52",2018-06-14,-0.183415180970128,-0.860197853343324,-0.0933192806242052,0.108520683461502,-0.618556723610053,-0.453685124435079,-2.10065347952129
"53",2018-06-15,-0.0702654118698036,-0.846175402266482,0.0206407213159506,0.120018371518894,-0.536398535609335,-0.439886914621606,-1.75206717153238
"54",2018-06-18,-0.0780573814093191,-0.861342957764547,-0.0275543364258474,0.0840906809874035,-0.533032660571787,-0.467147774984397,-1.88304443016849
"55",2018-06-19,-0.0918872504610558,-0.846969962163556,-0.0380415034591746,0.0273411936070386,-0.593295252944241,-0.414823711129289,-1.95767648655028
"56",2018-06-20,0.0358900287048645,-0.843967774355703,-0.107890546870094,-0.029387349351617,-0.625631632165421,-0.482194100742609,-2.05318137478058
"57",2018-06-21,0.13934400134797,-0.830883082988372,-0.00595786603580956,-0.0301051746543828,-0.590264323550617,-0.502646773850137,-1.82051321973135
"58",2018-06-22,0.127744355277067,-0.843084522764489,0.0430103121062855,-0.0932713584030594,-0.632707386312926,-0.569399969399088,-1.96770856949621
"59",2018-06-25,0.089529863452197,-0.848911808255014,0.06506433167977,-0.0559490181525346,-0.617546128056636,-0.562753046613529,-1.93056580594575
"60",2018-06-26,-0.143664373399153,-0.872694231276182,-0.100369572575532,-0.175063873146393,-0.681253708572751,-0.603467627194401,-2.57651338616441
"61",2018-06-27,-0.0131402611764059,-0.855262701698555,-0.0125302093943075,-0.162869235992005,-0.687662879587098,-0.588036124610492,-2.31950141245886
"62",2018-06-28,-0.0919745849419247,-0.87787880156449,-0.0724872190906401,-0.243915487276789,-0.697785099055184,-0.649170475679009,-2.63321166760804
"63",2018-06-29,-0.0479319189172159,-0.876121816969087,-0.142218450679215,-0.163586476214533,-0.670461255534934,-0.630441460235287,-2.53076137855027
"64",2018-07-02,-0.0828721896700791,-0.867329210763198,-0.133751822644064,-0.0703048601301056,-0.669112353969765,-0.646366093186289,-2.4697365303635
"65",2018-07-03,-0.0237471768874843,-0.861431018389499,-0.0953559677415714,-0.116952277601613,-0.651580564010525,-0.665958273517484,-2.41502527814818
"66",2018-07-05,-0.0908370916573269,-0.841582674695715,-0.12716776900042,-0.126279947198991,-0.695085550135936,-0.652284319690274,-2.53323735237866
"67",2018-07-06,-0.021906316564276,-0.84273117443461,-0.00533181515116066,-0.124127495650857,-0.651243665941007,-0.680204885828103,-2.32554535357001
"68",2018-07-09,0.0645916585815204,-0.831325556866396,-0.0169120161487067,-0.104035887326561,-0.670123960506318,-0.667819393849768,-2.22562515611623
"69",2018-07-10,0.158767505297238,-0.834598974369086,0.0103149497708603,-0.0200536662754275,-0.628327130794724,-0.650727662450931,-1.96462497882207
"70",2018-07-11,0.12941392284095,-0.837605539922493,0.0570874908619249,-0.143499415984137,-0.62799012053966,-0.669059675962498,-2.09165333870591
"71",2018-07-12,0.155954757366948,-0.838312780342899,0.0871163397540692,-0.216664280862679,-0.560298486086864,-0.683912876938982,-2.05611732711041
"72",2018-07-13,0.11069926856405,-0.817062811784509,0.180951158227084,-0.164303987044078,-0.553229108246051,-0.637942318286587,-1.88088779857009
"73",2018-07-16,-0.0446030871066685,-0.813070932032216,0.163121287915446,-0.180085007269104,-0.494327036218975,-0.652284319690274,-2.02124909440179
"74",2018-07-17,-0.00358349773569355,-0.817506238923369,0.116360786450007,-0.200168596993495,-0.487595928759202,-0.652284319690274,-2.04477779565203
"75",2018-07-18,-0.187344286347824,-0.789694235905976,0.160618885967793,-0.199451212148067,-0.484230104727197,-0.655706988087041,-2.15580794124831
"76",2018-07-19,-0.225307638273895,-0.806501371642233,0.146543379414176,-0.19514794558968,-0.4711040800786,-0.63263045274252,-2.18414810891275
"77",2018-07-20,-0.320282633580786,-0.803925104007006,0.0846140077265968,-0.25897457395015,-0.422633675668235,-0.648547421318044,-2.36974940079762
"78",2018-07-23,-0.347952985437626,-0.804102811861779,0.0939973189371396,-0.217381339295733,-0.444513908632108,-0.633255708385829,-2.35320943467594
"79",2018-07-24,-0.33394576299944,-0.804369348157085,0.176258912635849,-0.274032726183201,-0.457641246457852,-0.6404398890437,-2.33417006020543
"80",2018-07-25,-0.380388887825944,-0.82946694603262,0.1725051355837,-0.208775127676088,-0.470767695448748,-0.648547421318044,-2.36544094271775
"81",2018-07-26,-0.332118524600893,-0.813514586289385,0.175320521935209,-0.15210838581553,-0.454611844792021,-0.665958273517484,-2.2429910930801
"82",2018-07-27,-0.330204110175576,-0.814135660392673,0.305040133158273,-0.260408749751642,-0.376168355079256,-0.684221691720478,-2.16009843396135
"83",2018-07-30,-0.398728793631744,-0.823887937672709,0.148420228682095,-0.301996568049323,-0.406136973132777,-0.703934038113778,-2.48626408191823
"84",2018-07-31,-0.574508226913644,-0.852440868139757,0.000144664266580607,-0.37512965955214,-0.405800470360574,-0.720481568890238,-2.92821612958977
"85",2018-08-01,-0.552908177659555,-0.84264285117698,0.0946230088091509,-0.396640114137589,-0.374484636722308,-0.716811270427842,-2.78886404131512
"86",2018-08-02,-0.544840311181979,-0.840610709249041,0.0522388071361645,-0.414566399418663,-0.394352523951047,-0.728419985527092,-2.87055112219166
"87",2018-08-03,-0.491736983515513,-0.833449062613502,0.045825976513325,-0.492024104942628,-0.40176009515515,-0.722926193582011,-2.89607046329548
"88",2018-08-06,-0.503973716229925,-0.833360578663296,-0.0200419671338316,-0.429625232457404,-0.356633954536795,-0.736643166331368,-2.88027861535262
"89",2018-08-07,-0.435998920474123,-0.821141018156488,0.0495798083567321,-0.436796616093885,-0.294297797529747,-0.730249171081869,-2.66890371497938
"90",2018-08-08,-0.428095178765362,-0.824950990467899,0.0428539778545171,-0.387318702441765,-0.273397038758682,-0.726284620431039,-2.59719255301023
"91",2018-08-09,-0.464741238317918,-0.82645664014582,0.0300268816488457,-0.345733016137782,-0.360338845385547,-0.726589737684436,-2.69383259602266
"92",2018-08-10,-0.449546695772426,-0.736710592610748,0.165780024736399,-0.263994025946264,-0.354275821751454,-0.730858688612861,-2.36960579995735
"93",2018-08-13,-0.479845982784718,-0.730163257467887,0.192056312193588,-0.299845638071017,-0.404116933201519,-0.734208876203954,-2.45612437553551
"94",2018-08-14,-0.519419492960791,-0.754084484943119,0.231008994098126,-0.393055016265743,-0.422970137810978,-0.744238157069427,-2.60275829495193
"95",2018-08-15,-0.552561367429943,-0.750415860048394,0.265434953642116,-0.504219744337647,-0.40176009515515,-0.748786195660071,-2.69230830898909
"96",2018-08-16,-0.648760496297385,-0.76186341374345,0.211922485115336,-0.71612571494554,-0.398393142265642,-0.760729733364925,-3.07395001550161
"97",2018-08-17,-0.683117803245686,-0.739130880872025,0.24368272821987,-0.612610447989285,-0.410850442766779,-0.751814401976914,-2.95384124863082
"98",2018-08-20,-0.732243759449384,-0.747909481217758,0.181263802940135,-0.509241849014399,-0.410850442766779,-0.747574055793587,-2.96655578530177
"99",2018-08-21,-0.637222707695342,-0.739310136456143,0.150453152075598,-0.469787391970858,-0.427346603889891,-0.729334707767071,-2.85254839570371
"100",2018-08-22,-0.547963558219083,-0.723880087003216,0.212704714979833,-0.433211033488773,-0.413880592679197,-0.712524195312821,-2.61875475172326
"101",2018-08-23,-0.492257703792497,-0.715435287833448,0.222873369689794,-0.367242627349354,-0.429029614330462,-0.738163651240839,-2.51925551485681
"102",2018-08-24,-0.537986556727829,-0.711839191921582,0.206760162369035,-0.457594577198251,-0.427009898706053,-0.752722294074254,-2.68039235625893
"103",2018-08-27,-0.367347354160474,-0.683288119737111,0.24399574575253,-0.388035874831497,-0.429366315322949,-0.741202405799274,-2.36524432409878
"104",2018-08-28,-0.317236391216654,-0.675707478106516,0.280147866373778,-0.341431011243655,-0.415900485126518,-0.722315221033732,-2.1924427203533
"105",2018-08-29,-0.283189070794005,-0.685723411771397,0.237423999502906,-0.347883883424207,-0.407483733016349,-0.674636216725048,-2.1614923162281
"106",2018-08-30,-0.287108734534945,-0.713367728920598,0.226471658297901,-0.36078968041767,-0.4118606741628,-0.653529234840013,-2.20018439457812
"107",2018-08-31,-0.261492739474505,-0.706532230833279,0.204413817382803,-0.591783164424559,-0.42970301562707,-0.672778227352695,-2.45787556032931
"108",2018-09-04,-0.290244476650796,-0.717232734472047,0.199251740316372,-0.580294685166447,-0.426336742051903,-0.682368309212477,-2.4972252072373
"109",2018-09-05,-0.325765788126648,-0.683829335983837,0.168125918941111,-0.657158195856759,-0.465719060649426,-0.692550753348171,-2.65689721502373
"110",2018-09-06,-0.520547520976511,-0.700501786408969,0.00906326049738321,-0.775878035698557,-0.498702232139944,-0.726589737684436,-3.21315605241103
"111",2018-09-07,-0.474724566861593,-0.680220504980054,-0.0191029938059712,-0.769395459754741,-0.485576385709133,-0.726284620431039,-3.15530453154253
"112",2018-09-10,-0.455451161561448,-0.665500077842016,0.015947274241556,-0.773716899370729,-0.461680052432775,-0.716811270427842,-3.05721218739325
"113",2018-09-11,-0.457795381333198,-0.63399867525671,0.0893058077757697,-0.858066038614137,-0.471440720232684,-0.729029819333157,-3.06102482699412
"114",2018-09-12,-0.392471342849748,-0.613399029148912,0.0921207202276099,-0.806861942816156,-0.507789550918163,-0.71283060011711,-2.94123174562248
"115",2018-09-13,-0.270468778760772,-0.613762360847306,0.109636069352496,-0.818396019426222,-0.512501445794468,-0.676183868381817,-2.78167640385809
"116",2018-09-14,-0.286150715360707,-0.616759343993479,0.126838605734728,-0.665783816800313,-0.471777360121672,-0.666268499765906,-2.57990113030735
"117",2018-09-17,-0.317410384042575,-0.612127310293612,0.0602158289688267,-0.70893137504499,-0.519232736182474,-0.660991079964059,-2.75847705655888
"118",2018-09-18,-0.440949349984175,-0.624565807176801,-0.0263021916008302,-0.775157554411096,-0.51586707683151,-0.66998965961067,-3.05283163961508
"119",2018-09-19,-0.290505756418283,-0.603494006041096,-0.0197288951500453,-0.731237133743695,-0.510145493275717,-0.653529234840013,-2.80864051946885
"120",2018-09-20,-0.296515023218978,-0.616759343993479,-0.0883065000035119,-0.674410659372524,-0.501394781367558,-0.670299576603597,-2.84768588455965
"121",2018-09-21,-0.310446429014186,-0.596309769191026,-0.0648137541070555,-0.662908383796129,-0.439801447568477,-0.663475440145188,-2.73775522382206
"122",2018-09-24,-0.346735011996788,-0.600038878788122,-0.0275543364258474,-0.606864299244281,-0.480864531508344,-0.694707081761486,-2.75676413972487
"123",2018-09-25,-0.273431564315655,-0.594399304927081,0.00296122742593236,-0.67728664124717,-0.401086816302311,-0.707924967937964,-2.65116806730425
"124",2018-09-26,-0.274999827509465,-0.594763236553554,0.0489542558790307,-0.649252308880784,-0.372127183493442,-0.691009732979268,-2.53319803353748
"125",2018-09-27,-0.201311974704704,-0.591942561096965,0.0824245153828465,-0.660033360006435,-0.318900552759542,-0.681132211889916,-2.37089614507472
"126",2018-09-28,-0.176603561716469,-0.57919568865857,0.119332153624762,-0.69526433528817,-0.290927076646648,-0.676493301788327,-2.29915181047342
"127",2018-10-01,-0.234029844274617,-0.594763236553554,0.0633438835704043,-0.745633128739381,-0.26058411885765,-0.662233461286493,-2.43389990614129
"128",2018-10-02,-0.170314875821662,-0.563334907725487,0.0566182835766796,-0.722601550759834,-0.284185237240817,-0.647612703319293,-2.33143099129041
"129",2018-10-03,-0.207770295332774,-0.607402537880636,0.0328427767450699,-0.78956616851572,-0.236302093927069,-0.667509256461495,-2.47570757537262
"130",2018-10-04,-0.208555940941599,-0.598947539823512,0.00264822598497239,-0.811186997692778,-0.261595677764594,-0.634505937789584,-2.51214386802709
"131",2018-10-05,-0.325330750358241,-0.651119395627738,-0.128421845411051,-0.905713334947397,-0.287893390409284,-0.660059080205898,-2.95853779695961
"132",2018-10-08,-0.43226425669512,-0.650033190506785,-0.194304881048157,-0.88332758740302,-0.333389301952066,-0.666268499765906,-3.15958771737105
"133",2018-10-09,-0.451804186175178,-0.661793886463025,-0.20859249796038,-0.914381398193641,-0.291601386476131,-0.657572712420689,-3.18574606768904
"134",2018-10-10,-0.394383422414721,-0.67209548754951,-0.239068724694271,-1.01923024978403,-0.262270218014683,-0.671848920947858,-3.25889702340507
"135",2018-10-11,-0.653184697969166,-0.744506670398484,-0.428972916614304,-1.13869869752941,-0.398056366126435,-0.69501503360669,-4.05843438224449
"136",2018-10-12,-0.694745896530273,-0.747819933391551,-0.384902055700748,-1.16404251998388,-0.455621563970044,-0.686691512725661,-4.13382348230216
"137",2018-10-15,-0.534603126883245,-0.708961246718218,-0.286875165874782,-0.959913105450108,-0.406473727541254,-0.655084877791159,-3.55191125025877
"138",2018-10-16,-0.590381897864425,-0.697439976360209,-0.274917616105701,-1.08438538928309,-0.378525717873199,-0.647612703319293,-3.67326330080592
"139",2018-10-17,-0.475245385112956,-0.679679044043976,-0.188497123218682,-1.01199345740768,-0.285870620418445,-0.662854482492668,-3.3041401126944
"140",2018-10-18,-0.316191623029803,-0.705092498546427,-0.274445706964167,-1.06193890222773,-0.25417719941125,-0.669369694388483,-3.28121562456786
"141",2018-10-19,-0.472554369418748,-0.739489388052669,-0.381429653388461,-1.16693868330614,-0.286207794205025,-0.689159686470936,-3.73577957484198
"142",2018-10-22,-0.594371902950525,-0.765615907671502,-0.437668396542261,-1.11552489077107,-0.194468003621819,-0.692858886177029,-3.80050798773421
"143",2018-10-23,-0.621521939271067,-0.767223561311513,-0.443835781222115,-1.00114004130219,-0.215724944938653,-0.675564868917803,-3.72501113696335
"144",2018-10-24,-0.590121685288812,-0.765615907671502,-0.369437254641067,-1.0880063197572,-0.229893415897042,-0.678040220476125,-3.72111480373175
"145",2018-10-25,-0.862196675356426,-0.79547896563172,-0.478966739668718,-1.23640654469641,-0.440138128048993,-0.708231780954321,-4.52141883435659
"146",2018-10-26,-0.766199626663361,-0.783815716565518,-0.425811618085198,-1.17200662391546,-0.354275821751454,-0.69039316301925,-4.19250257000024
"147",2018-10-29,-0.879611229452044,-0.785864830676332,-0.480233535254765,-1.30357646302061,-0.386944488040644,-0.671848920947858,-4.50807946739226
"148",2018-10-30,-1.01042647648913,-0.797880481715302,-0.593348715586809,-1.37339733448523,-0.391995496120761,-0.693475044895764,-4.860523549293
"149",2018-10-31,-1.00194436512265,-0.781944286330146,-0.55252844742383,-1.35902725926083,-0.334063028623633,-0.674016973935797,-4.70352436069689
"150",2018-11-01,-0.862631833604381,-0.75211619112832,-0.4256534062694,-1.21615461570839,-0.331704584278627,-0.661612317107627,-4.24987294809675
"151",2018-11-02,-0.727034625023672,-0.732136956680154,-0.560783367564849,-1.00982269620593,-0.288904631086561,-0.640127790312195,-3.95881006687336
"152",2018-11-05,-0.798958643021122,-0.731598737662124,-0.59525592747184,-0.961359216042059,-0.319911431282321,-0.63263045274252,-4.03971440822199
"153",2018-11-06,-0.743878739914552,-0.740923222769614,-0.522067156247054,-0.963528312925483,-0.310812855743603,-0.6348184500232,-3.91602873762351
"154",2018-11-07,-0.783836577847042,-0.751937224487983,-0.537769926633601,-0.993905109550262,-0.2683395482944,-0.617600023326902,-3.95338841014019
"155",2018-11-08,-0.639217992115475,-0.722892296029718,-0.487676904779717,-0.903546347815761,-0.256874784134859,-0.610067582483015,-3.62027590735854
"156",2018-11-09,-0.722346691118887,-0.839815358577531,-0.626901272653141,-1.05904275823134,-0.292275431453561,-0.630754244476724,-4.17113575651119
"157",2018-11-12,-0.847922607671726,-0.855703525409699,-0.610041314126353,-1.18069379963548,-0.224833424277214,-0.664717044757049,-4.38391171587752
"158",2018-11-13,-0.929813466462526,-0.877527439378053,-0.717536730353503,-1.25953740418957,-0.268676794389345,-0.680204885828103,-4.7332967206011
"159",2018-11-14,-0.926935352522402,-0.868912826885342,-0.712434040654188,-1.16042234425115,-0.26361902308171,-0.653218032405448,-4.58554161980025
"160",2018-11-15,-0.993901666530631,-0.862223641899687,-0.674502612255558,-1.05180299459363,-0.254514244420096,-0.659748357414282,-4.49669351711389
"161",2018-11-16,-0.964809530378768,-0.850500141659151,-0.627537555437357,-0.977268271046464,-0.254851541043802,-0.631379720586088,-4.30634676015163
"162",2018-11-19,-0.998447370176552,-0.850058951872147,-0.671316491088394,-0.988841270737222,-0.285870620418445,-0.630441460235287,-4.42497616452805
"163",2018-11-20,-1.13523928947767,-0.866889251621336,-0.791100185971032,-1.06049082150015,-0.311823824268156,-0.676338602837838,-4.84188197567619
"164",2018-11-21,-1.16705448466471,-0.882795557746585,-0.743217240606145,-1.12928467094834,-0.431386001987921,-0.65850526542798,-5.01224322138168
"165",2018-11-23,-1.20973053289006,-0.888146678458208,-0.706853902714368,-1.01199345740768,-0.392332289447294,-0.610381634485177,-4.81943849540278
"166",2018-11-26,-1.23888630301852,-0.891039519938132,-0.747844171322065,-1.02067769146305,-0.424316736425951,-0.615404228565871,-4.93816865073358
"167",2018-11-27,-1.2158945566652,-0.879723062871313,-0.610995390597537,-0.928831660798498,-0.408493727321788,-0.616659090685296,-4.66059748893963
"168",2018-11-28,-1.17013235461018,-0.897171010068759,-0.59907092954238,-0.889825600262939,-0.363033461680175,-0.615717950922039,-4.53495130708648
"169",2018-11-29,-1.02958603854668,-0.899709302702733,-0.607179008444017,-0.732676581250561,-0.288904631086561,-0.578883306892767,-4.13693886892332
"170",2018-11-30,-0.976250805104619,-0.882971085456187,-0.595732748322864,-0.826327369446958,-0.271711157395353,-0.61697273452479,-4.16996590025077
"171",2018-12-03,-0.999146628938521,-0.883760878629424,-0.636766538517477,-0.800375230206649,-0.309464787324866,-0.595599837455698,-4.22511390107263
"172",2018-12-04,-0.962713972737547,-0.871287475900126,-0.568405577143461,-0.701018527224847,-0.301039095360342,-0.601580392866035,-4.00604504123236
"173",2018-12-06,-1.09372043633402,-0.892266338841545,-0.66669746874039,-0.76291373257302,-0.397719589051679,-0.635755830359442,-4.4490733959001
"174",2018-12-07,-1.02757314793319,-0.883146607941525,-0.629605979710937,-0.848686467918129,-0.348549355699067,-0.624807939333185,-4.36236949853603
"175",2018-12-10,-1.18323833879401,-0.908540712656428,-0.653798777841,-0.829211874802326,-0.427683052526217,-0.624494795116522,-4.6269675517365
"176",2018-12-11,-1.14314596032415,-0.914827868321927,-0.725829664467711,-0.8674471843387,-0.431722698225678,-0.6238683857348,-4.70684176141297
"177",2018-12-12,-1.18165483296726,-0.926945385897019,-0.764440920942116,-0.803979064926407,-0.428019759667648,-0.613207444777216,-4.71824740917766
"178",2018-12-13,-1.09766770840736,-0.932515634021643,-0.762844794855485,-0.77011558172971,-0.419940436527402,-0.605668527081995,-4.58875268262359
"179",2018-12-14,-1.08766874959854,-0.944940577108674,-0.809463570237141,-0.792448457979913,-0.380209624884712,-0.61634539706648,-4.63107637687546
"180",2018-12-17,-1.16828570398763,-0.947717009042177,-0.807387561019205,-0.845800777292446,-0.420277160569585,-0.60786850480276,-4.79733671671381
"181",2018-12-18,-1.20383196025987,-0.958980844982525,-0.890608005539814,-0.931722256825598,-0.473460050871108,-0.637317726649082,-5.095920845128
"182",2018-12-19,-1.13225288711443,-0.965727241472993,-0.889969038371135,-0.920883495600088,-0.512838086845177,-0.623555150682047,-5.04522590008587
"183",2018-12-20,-1.16890133146014,-0.972033002671495,-0.919358381837619,-0.957743871026552,-0.520579059347858,-0.62887725829461,-5.16749290463828
"184",2018-12-21,-1.22338080647619,-0.980227177518846,-0.985444234560843,-0.933167338983954,-0.59531576761322,-0.626373475904807,-5.34390880105786
"185",2018-12-24,-1.34854342690846,-1.0006953187096,-1.10784899670078,-0.839308751824422,-0.689012375478457,-0.667819393849768,-5.65322826347149
"186",2018-12-26,-1.45900413270283,-1.00163921464888,-1.09339993758456,-0.885493402903727,-0.819826156553996,-0.655084877791159,-5.91444772218515
"187",2018-12-27,-1.28429210788614,-0.974276969477323,-0.993260058667872,-0.807582895921219,-0.634729120216021,-0.650727662450931,-5.34486881461951
"188",2018-12-28,-1.26753493674842,-0.973327734754607,-0.996768709687956,-0.817675178324934,-0.611482615593896,-0.643559927412612,-5.31034910252242
"189",2018-12-31,-1.26303820079185,-0.975916152251249,-1.02323104035857,-0.847965166405964,-0.585213184029836,-0.634505937789584,-5.32986968162705
"190",2019-01-02,-1.16107566417049,-0.971774028963283,-1.00187155449022,-0.844357997490316,-0.506106632152667,-0.627625531322094,-5.11281140858907
"191",2019-01-03,-1.16107566417049,-0.955517661070316,-0.998044520099719,-0.84147284519082,-0.528993527077723,-0.637317726649082,-5.12242194425815
