"","date","TDOC"
"895","2019/01/17",63.29000092
"896","2019/01/18",62.38000107
"897","2019/01/22",60.47999954
"898","2019/01/23",60.16999817
"899","2019/01/24",61.02999878
"900","2019/01/25",63
"901","2019/01/28",62.04000092
"902","2019/01/29",60.75999832
"903","2019/01/30",62.06999969
"904","2019/01/31",64.19999695
"905","2019/02/01",63.20000076
"906","2019/02/04",64.41999817
"907","2019/02/05",63.81999969
"908","2019/02/06",64
"909","2019/02/07",62.25
"910","2019/02/08",62.59000015
"911","2019/02/11",63.56999969
"912","2019/02/12",65.76999664
"913","2019/02/13",66.65000153
"914","2019/02/14",66.58000183
"915","2019/02/15",69.43000031
"916","2019/02/19",69.98999786
"917","2019/02/20",69.5
"918","2019/02/21",68.25
"919","2019/02/22",69.15000153
"920","2019/02/25",69.98000336
"921","2019/02/26",67.41000366
"922","2019/02/27",68.98999786
"923","2019/02/28",64.36000061
"924","2019/03/01",67.55000305
"925","2019/03/04",63.13000107
"926","2019/03/05",63.75
"927","2019/03/06",60.15999985
"928","2019/03/07",59.31999969
"929","2019/03/08",58.91999817
"930","2019/03/11",58.74000168
"931","2019/03/12",58.09000015
"932","2019/03/13",60.15000153
"933","2019/03/14",60.93999863
"934","2019/03/15",62.86000061
"935","2019/03/18",63.09999847
"936","2019/03/19",63.11999893
"937","2019/03/20",61.99000168
"938","2019/03/21",63.25999832
"939","2019/03/22",58.77000046
"940","2019/03/25",55.65999985
"941","2019/03/26",52.5
"942","2019/03/27",50.86999893
"943","2019/03/28",53.68000031
"944","2019/03/29",55.59999847
"945","2019/04/01",53.63000107
"946","2019/04/02",55.52000046
"947","2019/04/03",55.45999908
"948","2019/04/04",57.00999832
"949","2019/04/05",58.49000168
"950","2019/04/08",57.06000137
"951","2019/04/09",55.93000031
"952","2019/04/10",56.56999969
"953","2019/04/11",55.15000153
"954","2019/04/12",53.45000076
"955","2019/04/15",54.02999878
"956","2019/04/16",52.54999924
"957","2019/04/17",49.86000061
"958","2019/04/18",51.59999847
"959","2019/04/22",54.95999908
"960","2019/04/23",54.36000061
"961","2019/04/24",54.45999908
"962","2019/04/25",55.02999878
"963","2019/04/26",57.75
"964","2019/04/29",59.18999863
"965","2019/04/30",56.88000107
"966","2019/05/01",58
"967","2019/05/02",58
"968","2019/05/03",60.93000031
"969","2019/05/06",62.54999924
"970","2019/05/07",61.72000122
"971","2019/05/08",61.56000137
"972","2019/05/09",61.5
"973","2019/05/10",60.97000122
"974","2019/05/13",58.02999878
"975","2019/05/14",58.52000046
"976","2019/05/15",59.09999847
"977","2019/05/16",61.47999954
"978","2019/05/17",59.43000031
"979","2019/05/20",60.61000061
"980","2019/05/21",63.18000031
"981","2019/05/22",63.02999878
"982","2019/05/23",59.88999939
"983","2019/05/24",61.20000076
"984","2019/05/28",61.20000076
"985","2019/05/29",58.04000092
"986","2019/05/30",58.09999847
"987","2019/05/31",58.11999893
"988","2019/06/03",53.97999954
"989","2019/06/04",55.75
"990","2019/06/05",55.13999939
"991","2019/06/06",54.27000046
"992","2019/06/07",55.70000076
"993","2019/06/10",57.47000122
"994","2019/06/11",58.06999969
"995","2019/06/12",57.74000168
"996","2019/06/13",59.25999832
"997","2019/06/14",58.66999817
"998","2019/06/17",60.02000046
"999","2019/06/18",60.90999985
"1000","2019/06/19",61.61999893
"1001","2019/06/20",62.77000046
"1002","2019/06/21",63.5
"1003","2019/06/24",62.75
"1004","2019/06/25",60.72999954
"1005","2019/06/26",60.08000183
"1006","2019/06/27",62.81999969
"1007","2019/06/28",66.41000366
"1008","2019/07/01",67.69999695
"1009","2019/07/02",66.91999817
"1010","2019/07/03",67.27999878
"1011","2019/07/05",68.27999878
"1012","2019/07/08",69.13999939
"1013","2019/07/09",69.66999817
"1014","2019/07/10",69.63999939
"1015","2019/07/11",71.09999847
"1016","2019/07/12",70.62000275
"1017","2019/07/15",71.33999634
"1018","2019/07/16",69.19999695
"1019","2019/07/17",68.44000244
"1020","2019/07/18",68.52999878
"1021","2019/07/19",68.55000305
"1022","2019/07/22",70.13999939
"1023","2019/07/23",67.13999939
"1024","2019/07/24",69.23999786
"1025","2019/07/25",66.80999756
"1026","2019/07/26",69.52999878
"1027","2019/07/29",68.5
"1028","2019/07/30",70.13999939
"1029","2019/07/31",68.23999786
"1030","2019/08/01",71.44999695
"1031","2019/08/02",69.62999725
"1032","2019/08/05",65.59999847
"1033","2019/08/06",67.08999634
"1034","2019/08/07",65.94000244
"1035","2019/08/08",66.5
"1036","2019/08/09",64.87000275
"1037","2019/08/12",65.38999939
"1038","2019/08/13",65.91999817
"1039","2019/08/14",61.5
"1040","2019/08/15",56.93999863
"1041","2019/08/16",60.43000031
"1042","2019/08/19",61.11999893
"1043","2019/08/20",60.27999878
"1044","2019/08/21",60.61000061
"1045","2019/08/22",59.77999878
"1046","2019/08/23",56.04999924
"1047","2019/08/26",55.93000031
"1048","2019/08/27",55.29999924
"1049","2019/08/28",55.90000153
"1050","2019/08/29",57.5
"1051","2019/08/30",57.88000107
"1052","2019/09/03",56.47000122
"1053","2019/09/04",59.15999985
"1054","2019/09/05",61.00999832
"1055","2019/09/06",62.31999969
"1056","2019/09/09",62.93000031
"1057","2019/09/10",64.77999878
"1058","2019/09/11",68.08000183
"1059","2019/09/12",69.05000305
"1060","2019/09/13",70.38999939
"1061","2019/09/16",68.16000366
"1062","2019/09/17",68.69999695
"1063","2019/09/18",67.44999695
"1064","2019/09/19",68.73000336
"1065","2019/09/20",72.15000153
"1066","2019/09/23",72.19999695
"1067","2019/09/24",71
"1068","2019/09/25",69
"1069","2019/09/26",68.54000092
"1070","2019/09/27",66.51999664
"1071","2019/09/30",67.72000122
"1072","2019/10/01",66.81999969
"1073","2019/10/02",61.54000092
"1074","2019/10/03",64.30999756
"1075","2019/10/04",66.80999756
"1076","2019/10/07",67.87999725
"1077","2019/10/08",65.58999634
"1078","2019/10/09",67.80999756
"1079","2019/10/10",68.01000214
"1080","2019/10/11",67.44999695
"1081","2019/10/14",68.55999756
"1082","2019/10/15",69.80000305
"1083","2019/10/16",69.01999664
"1084","2019/10/17",70.41999817
"1085","2019/10/18",69.22000122
"1086","2019/10/21",68.62999725
"1087","2019/10/22",68.15000153
"1088","2019/10/23",67.58000183
"1089","2019/10/24",68.30000305
"1090","2019/10/25",69.73000336
"1091","2019/10/28",70.73000336
"1092","2019/10/29",71.52999878
"1093","2019/10/30",69.19999695
"1094","2019/10/31",76.59999847
"1095","2019/11/01",78.36000061
"1096","2019/11/04",80.34999847
"1097","2019/11/05",80.12000275
"1098","2019/11/06",80
"1099","2019/11/07",80.08999634
"1100","2019/11/08",80.66000366
"1101","2019/11/11",81
"1102","2019/11/12",80.76000214
"1103","2019/11/13",79.70999908
"1104","2019/11/14",78.88999939
"1105","2019/11/15",80.94000244
"1106","2019/11/18",78.15000153
"1107","2019/11/19",78.04000092
"1108","2019/11/20",77.44999695
"1109","2019/11/21",77.5
"1110","2019/11/22",81.48000336
"1111","2019/11/25",83.95999908
"1112","2019/11/26",84.90000153
"1113","2019/11/27",85.87999725
"1114","2019/11/29",83.73999786
"1115","2019/12/02",78.44000244
"1116","2019/12/03",78.87999725
"1117","2019/12/04",80.05000305
"1118","2019/12/05",79.34999847
"1119","2019/12/06",80.02999878
"1120","2019/12/09",78.33000183
"1121","2019/12/10",78.11000061
"1122","2019/12/11",77.48000336
"1123","2019/12/12",77.05000305
"1124","2019/12/13",76.30999756
"1125","2019/12/16",78.16000366
"1126","2019/12/17",79.26999664
"1127","2019/12/18",80.94000244
"1128","2019/12/19",82.72000122
"1129","2019/12/20",81.43000031
"1130","2019/12/23",82.79000092
"1131","2019/12/24",82.55999756
"1132","2019/12/26",82.51999664
"1133","2019/12/27",83.34999847
"1134","2019/12/30",83.25
"1135","2019/12/31",83.72000122
"1136","2020/01/02",83.26000214
"1137","2020/01/03",82.95999908
"1138","2020/01/06",86.94000244
"1139","2020/01/07",85.73000336
"1140","2020/01/08",86.22000122
"1141","2020/01/09",85.37000275
"1142","2020/01/10",85.16000366
"1143","2020/01/13",95.97000122
"1144","2020/01/14",96.87000275
"1145","2020/01/15",94
"1146","2020/01/16",96.91000366
"1147","2020/01/17",95.59999847
"1148","2020/01/21",98.25
"1149","2020/01/22",101.4199982
"1150","2020/01/23",102.8000031
"1151","2020/01/24",98.09999847
"1152","2020/01/27",95.97000122
"1153","2020/01/28",99.41999817
"1154","2020/01/29",103.4800034
"1155","2020/01/30",104.75
"1156","2020/01/31",101.7099991
"1157","2020/02/03",101.9899979
"1158","2020/02/04",107.1500015
"1159","2020/02/05",107.0599976
"1160","2020/02/06",108.7399979
"1161","2020/02/07",105.8399963
"1162","2020/02/10",109.6999969
"1163","2020/02/11",110.4300003
"1164","2020/02/12",110
"1165","2020/02/13",112.0199966
"1166","2020/02/14",111.7699966
"1167","2020/02/18",117.2399979
"1168","2020/02/19",117.3600006
"1169","2020/02/20",115.9000015
"1170","2020/02/21",113.5400009
"1171","2020/02/24",114.2600021
"1172","2020/02/25",118.4000015
"1173","2020/02/26",116.8600006
"1174","2020/02/27",135.1499939
"1175","2020/02/28",124.9599991
"1176","2020/03/02",124.4899979
"1177","2020/03/03",123.5800018
"1178","2020/03/04",124.6399994
"1179","2020/03/05",134.3300018
"1180","2020/03/06",135.8999939
"1181","2020/03/09",133.5399933
"1182","2020/03/10",146.0700073
"1183","2020/03/11",137.3999939
"1184","2020/03/12",118.8000031
"1185","2020/03/13",127.9499969
"1186","2020/03/16",116.7399979
"1187","2020/03/17",118.2399979
"1188","2020/03/18",136.9299927
"1189","2020/03/19",139.6300049
"1190","2020/03/20",141.7400055
"1191","2020/03/23",167.4400024
"1192","2020/03/24",162.0200043
"1193","2020/03/25",142.1100006
"1194","2020/03/26",159.5
"1195","2020/03/27",164.1600037
"1196","2020/03/30",163.5599976
"1197","2020/03/31",155.0099945
"1198","2020/04/01",162.5299988
"1199","2020/04/02",159.3200073
"1200","2020/04/03",156.2100067
"1201","2020/04/06",150.1300049
"1202","2020/04/07",141.25
"1203","2020/04/08",139.1000061
"1204","2020/04/09",146.6600037
"1205","2020/04/13",154.1300049
"1206","2020/04/14",157.3300018
"1207","2020/04/15",171.7700043
"1208","2020/04/16",174.25
"1209","2020/04/17",173.2700043
"1210","2020/04/20",181.4600067
"1211","2020/04/21",172.3899994
"1212","2020/04/22",179.6499939
"1213","2020/04/23",187.7299957
"1214","2020/04/24",193.5299988
"1215","2020/04/27",194.8899994
"1216","2020/04/28",181.1499939
"1217","2020/04/29",175.1000061
"1218","2020/04/30",164.5899963
"1219","2020/05/01",169.4299927
"1220","2020/05/04",174.3000031
"1221","2020/05/05",169.5899963
"1222","2020/05/06",176.0099945
"1223","2020/05/07",174.9299927
"1224","2020/05/08",176.5
"1225","2020/05/11",190.6199951
"1226","2020/05/12",184.1499939
"1227","2020/05/13",188.1900024
"1228","2020/05/14",179.5399933
"1229","2020/05/15",184.2299957
"1230","2020/05/18",172.1999969
"1231","2020/05/19",175.6600037
"1232","2020/05/20",171.2700043
"1233","2020/05/21",174.9900055
"1234","2020/05/22",174.1799927
"1235","2020/05/26",164.4700012
"1236","2020/05/27",162.6399994
"1237","2020/05/28",166.8999939
"1238","2020/05/29",174.0599976
"1239","2020/06/01",173.6199951
"1240","2020/06/02",169.8699951
"1241","2020/06/03",164.5899963
"1242","2020/06/04",157.1499939
"1243","2020/06/05",161.6499939
"1244","2020/06/08",166.3500061
"1245","2020/06/09",168.8300018
"1246","2020/06/10",176.7100067
"1247","2020/06/11",173.7299957
"1248","2020/06/12",172.2700043
"1249","2020/06/15",188.2799988
"1250","2020/06/16",188.4100037
"1251","2020/06/17",192.0599976
"1252","2020/06/18",191.9799957
"1253","2020/06/19",201.5299988
"1254","2020/06/22",204.9400024
"1255","2020/06/23",198.0800018
"1256","2020/06/24",197.0099945
"1257","2020/06/25",201.6999969
"1258","2020/06/26",193.2599945
"1259","2020/06/29",187.3500061
"1260","2020/06/30",190.8399963
"1261","2020/07/01",198.8500061
"1262","2020/07/02",208.8899994
"1263","2020/07/06",218
"1264","2020/07/07",217.2599945
"1265","2020/07/08",224.5299988
"1266","2020/07/09",228.4299927
"1267","2020/07/10",228.9799957
"1268","2020/07/13",218.4499969
"1269","2020/07/14",209.2200012
"1270","2020/07/15",221.8300018
"1271","2020/07/16",218.5599976
"1272","2020/07/17",217.7700043
"1273","2020/07/20",227.2700043
"1274","2020/07/21",226.6600037
"1275","2020/07/22",223.9799957
"1276","2020/07/23",219.8800049
"1277","2020/07/24",212.8500061
"1278","2020/07/27",212.75
"1279","2020/07/28",212.6799927
"1280","2020/07/29",218.25
"1281","2020/07/30",237.0700073
"1282","2020/07/31",237.6300049
"1283","2020/08/03",237.1399994
"1284","2020/08/04",249.4199982
"1285","2020/08/05",202.0099945
"1286","2020/08/06",212.5
"1287","2020/08/07",193.7200012
"1288","2020/08/10",193.7400055
"1289","2020/08/11",183.75
"1290","2020/08/12",185.0899963
"1291","2020/08/13",192.0800018
"1292","2020/08/14",187.5
"1293","2020/08/17",205.0200043
"1294","2020/08/18",217.2799988
"1295","2020/08/19",216.5099945
"1296","2020/08/20",218.4100037
"1297","2020/08/21",223.4100037
"1298","2020/08/24",210.6300049
"1299","2020/08/25",212.0099945
"1300","2020/08/26",214.5700073
"1301","2020/08/27",215.7700043
"1302","2020/08/28",208.5700073
"1303","2020/08/31",215.6900024
"1304","2020/09/01",224.1999969
"1305","2020/09/02",223.1499939
"1306","2020/09/03",203.0200043
"1307","2020/09/04",198.2899933
"1308","2020/09/08",192.8500061
"1309","2020/09/09",200.7700043
"1310","2020/09/10",198.1399994
"1311","2020/09/11",189.9100037
"1312","2020/09/14",193.3600006
"1313","2020/09/15",194.7100067
"1314","2020/09/16",193.5200043
"1315","2020/09/17",199.2799988
"1316","2020/09/18",205.4299927
"1317","2020/09/21",202.6600037
"1318","2020/09/22",215.2799988
"1319","2020/09/23",209.2200012
"1320","2020/09/24",203.9499969
"1321","2020/09/25",219
"1322","2020/09/28",215.0899963
"1323","2020/09/29",217.3399963
"1324","2020/09/30",219.2400055
"1325","2020/10/01",220.6799927
"1326","2020/10/02",221.6000061
"1327","2020/10/05",225.2100067
"1328","2020/10/06",217.7200012
"1329","2020/10/07",222.8500061
"1330","2020/10/08",221.4799957
"1331","2020/10/09",218.1100006
"1332","2020/10/12",218
"1333","2020/10/13",231.8000031
"1334","2020/10/14",230.4499969
"1335","2020/10/15",224.3500061
"1336","2020/10/16",221.2899933
"1337","2020/10/19",223.6900024
"1338","2020/10/20",222.2299957
"1339","2020/10/21",216.7700043
"1340","2020/10/22",214.8000031
"1341","2020/10/23",216.3200073
"1342","2020/10/26",212.1499939
"1343","2020/10/27",223.0599976
"1344","2020/10/28",226.9400024
"1345","2020/10/29",217.8899994
"1346","2020/10/30",196.4600067
"1347","2020/11/02",190.3999939
"1348","2020/11/03",195.2400055
"1349","2020/11/04",198.7400055
"1350","2020/11/05",208.5099945
"1351","2020/11/06",206.1399994
"1352","2020/11/09",177.9799957
"1353","2020/11/10",172.4400024
"1354","2020/11/11",182.5500031
"1355","2020/11/12",186.9900055
"1356","2020/11/13",183.0700073
"1357","2020/11/16",177
"1358","2020/11/17",179.3399963
"1359","2020/11/18",181.8699951
"1360","2020/11/19",191.1900024
"1361","2020/11/20",200
"1362","2020/11/23",194.0099945
"1363","2020/11/24",186.4199982
"1364","2020/11/25",190.5899963
"1365","2020/11/27",196.4499969
"1366","2020/11/30",198.7700043
"1367","2020/12/01",195.1900024
"1368","2020/12/02",195.0299988
"1369","2020/12/03",197.2100067
"1370","2020/12/04",203.6600037
"1371","2020/12/07",197.3000031
"1372","2020/12/08",198.2599945
"1373","2020/12/09",192.2799988
"1374","2020/12/10",199.0099945
"1375","2020/12/11",199.5800018
"1376","2020/12/14",194.6300049
"1377","2020/12/15",196.1100006
"1378","2020/12/16",187.0700073
"1379","2020/12/17",196.8099976
"1380","2020/12/18",196.3399963
"1381","2020/12/21",199.75
"1382","2020/12/22",206.0399933
"1383","2020/12/23",209.4199982
"1384","2020/12/24",207.9499969
"1385","2020/12/28",197.8300018
"1386","2020/12/29",198.9799957
"1387","2020/12/30",203.5700073
"1388","2020/12/31",199.9600067
"1389","2021/01/04",200.6300049
"1390","2021/01/05",200.9700012
"1391","2021/01/06",204.1499939
"1392","2021/01/07",228.7799988
"1393","2021/01/08",227.7799988
"1394","2021/01/11",220.8600006
"1395","2021/01/12",230.0899963
"1396","2021/01/13",231.7899933
"1397","2021/01/14",225.5399933
"1398","2021/01/15",225.25
"1399","2021/01/19",232.7200012
"1400","2021/01/20",246.7400055
"1401","2021/01/21",245.5
"1402","2021/01/22",263
"1403","2021/01/25",287.0899963
"1404","2021/01/26",286.230011
"1405","2021/01/27",273.9400024
"1406","2021/01/28",262.8399963
"1407","2021/01/29",263.8299866
"1408","2021/02/01",264.1000061
"1409","2021/02/02",266.8599854
"1410","2021/02/03",271.4100037
"1411","2021/02/04",276.8399963
"1412","2021/02/05",285.0299988
"1413","2021/02/08",294.5400085
"1414","2021/02/09",288.5
"1415","2021/02/10",290.4299927
"1416","2021/02/11",283.6900024
"1417","2021/02/12",293.6600037
"1418","2021/02/16",291.2099915
"1419","2021/02/17",287.8599854
"1420","2021/02/18",283.1000061
"1421","2021/02/19",292.5100098
"1422","2021/02/22",268.7600098
"1423","2021/02/23",256
"1424","2021/02/24",254.5299988
"1425","2021/02/25",219.5500031
"1426","2021/02/26",221.0899963
"1427","2021/03/01",223.3899994
"1428","2021/03/02",217.9199982
"1429","2021/03/03",203.1900024
"1430","2021/03/04",195.9799957
"1431","2021/03/05",189.6900024
"1432","2021/03/08",176.6499939
"1433","2021/03/09",193.0399933
"1434","2021/03/10",184.4499969
"1435","2021/03/11",198.7700043
"1436","2021/03/12",197.9499969
"1437","2021/03/15",201.2400055
"1438","2021/03/16",198.7599945
"1439","2021/03/17",190.1000061
"1440","2021/03/18",185.4299927
"1441","2021/03/19",190.9799957
"1442","2021/03/22",197.2799988
"1443","2021/03/23",193.7400055
"1444","2021/03/24",181.9900055
"1445","2021/03/25",176.1600037
"1446","2021/03/26",176.8899994
"1447","2021/03/29",171.3000031
"1448","2021/03/30",174.7400055
"1449","2021/03/31",181.75
"1450","2021/04/01",182.7899933
"1451","2021/04/05",181.25
"1452","2021/04/06",181.8600006
"1453","2021/04/07",178
"1454","2021/04/08",182.3099976
"1455","2021/04/09",181.2599945
"1456","2021/04/12",182.0099945
"1457","2021/04/13",189.25
"1458","2021/04/14",188.1100006
"1459","2021/04/15",192.3800049
"1460","2021/04/16",190.1000061
"1461","2021/04/19",184.0899963
"1462","2021/04/20",180.9100037
"1463","2021/04/21",182.8300018
"1464","2021/04/22",181.4199982
"1465","2021/04/23",182.4499969
"1466","2021/04/26",190.0599976
"1467","2021/04/27",189.9499969
"1468","2021/04/28",186.3099976
"1469","2021/04/29",170.8600006
"1470","2021/04/30",172.3500061
"1471","2021/05/03",163.2100067
"1472","2021/05/04",158.3699951
"1473","2021/05/05",156.9900055
"1474","2021/05/06",151.8999939
"1475","2021/05/07",151.0399933
"1476","2021/05/10",141.0500031
"1477","2021/05/11",145.7899933
"1478","2021/05/12",140.0800018
"1479","2021/05/13",132.7100067
"1480","2021/05/14",139.6799927
"1481","2021/05/17",137.3600006
"1482","2021/05/18",139.3899994
"1483","2021/05/19",136.9100037
"1484","2021/05/20",141.2899933
"1485","2021/05/21",140.5200043
"1486","2021/05/24",142.3300018
"1487","2021/05/25",144.4600067
"1488","2021/05/26",148.3200073
"1489","2021/05/27",149
"1490","2021/05/28",150.5800018
"1491","2021/06/01",152.3600006
"1492","2021/06/02",152.7400055
"1493","2021/06/03",146.5899963
"1494","2021/06/04",146.5700073
"1495","2021/06/07",151.9499969
"1496","2021/06/08",152.9299927
"1497","2021/06/09",150.4299927
"1498","2021/06/10",154.2899933
"1499","2021/06/11",154.8200073
"1500","2021/06/14",157.4799957
"1501","2021/06/15",152.4299927
"1502","2021/06/16",151.7299957
"1503","2021/06/17",155.8000031
"1504","2021/06/18",156.3099976
"1505","2021/06/21",155.3899994
"1506","2021/06/22",157.6300049
"1507","2021/06/23",160.5
"1508","2021/06/24",163.2700043
"1509","2021/06/25",165.1000061
"1510","2021/06/28",170.4199982
"1511","2021/06/29",171.3600006
"1512","2021/06/30",166.2899933
"1513","2021/07/01",164.6399994
"1514","2021/07/02",164.2599945
"1515","2021/07/06",163.5299988
"1516","2021/07/07",158.2599945
"1517","2021/07/08",157.9400024
"1518","2021/07/09",158.6000061
"1519","2021/07/12",155.9900055
"1520","2021/07/13",154.2100067
"1521","2021/07/14",148.8500061
"1522","2021/07/15",146.2100067
"1523","2021/07/16",146.7799988
"1524","2021/07/19",151.3699951
"1525","2021/07/20",154.8300018
"1526","2021/07/21",153.3200073
"1527","2021/07/22",152.8699951
"1528","2021/07/23",151.5899963
"1529","2021/07/26",149.75
"1530","2021/07/27",151.0099945
"1531","2021/07/28",151.8099976
"1532","2021/07/29",156.0299988
"1533","2021/07/30",148.4499969
"1534","2021/08/02",150.0599976
"1535","2021/08/03",151.4100037
"1536","2021/08/04",149.7299957
"1537","2021/08/05",153.0299988
"1538","2021/08/06",149.2599945
"1539","2021/08/09",150.4799957
"1540","2021/08/10",146.7899933
"1541","2021/08/11",144.4400024
"1542","2021/08/12",145.3000031
"1543","2021/08/13",144
"1544","2021/08/16",139.1699982
"1545","2021/08/17",138.9400024
"1546","2021/08/18",138.2299957
"1547","2021/08/19",135.6000061
"1548","2021/08/20",140.1799927
"1549","2021/08/23",144.5500031
"1550","2021/08/24",145.0800018
"1551","2021/08/25",144.6600037
"1552","2021/08/26",141.5500031
"1553","2021/08/27",142.8300018
"1554","2021/08/30",144.3000031
"1555","2021/08/31",144.4199982
"1556","2021/09/01",145.6799927
"1557","2021/09/02",145.4400024
"1558","2021/09/03",144.5599976
"1559","2021/09/07",142.9799957
"1560","2021/09/08",139.8600006
"1561","2021/09/09",142.4199982
"1562","2021/09/10",142.0700073
"1563","2021/09/13",139.2899933
"1564","2021/09/14",133.7200012
"1565","2021/09/15",133.9600067
"1566","2021/09/16",136.0200043
"1567","2021/09/17",143.1600037
"1568","2021/09/20",135.5200043
"1569","2021/09/21",138.6000061
"1570","2021/09/22",138.6699982
"1571","2021/09/23",138.8000031
"1572","2021/09/24",134.8999939
"1573","2021/09/27",134.7400055
"1574","2021/09/28",130.25
"1575","2021/09/29",125.9199982
"1576","2021/09/30",126.8099976
"1577","2021/10/01",126.7099991
"1578","2021/10/04",122.4000015
"1579","2021/10/05",124.3199997
"1580","2021/10/06",126.3099976
"1581","2021/10/07",130.8000031
"1582","2021/10/08",131.5500031
"1583","2021/10/11",129.6100006
"1584","2021/10/12",131.6799927
"1585","2021/10/13",136.0200043
"1586","2021/10/14",136.8800049
"1587","2021/10/15",135.3999939
"1588","2021/10/18",136.2100067
"1589","2021/10/19",139.7599945
"1590","2021/10/20",140.4799957
"1591","2021/10/21",140.5299988
"1592","2021/10/22",137.7899933
"1593","2021/10/25",141.9799957
"1594","2021/10/26",141.3000031
"1595","2021/10/27",138.6300049
"1596","2021/10/28",149.1799927
"1597","2021/10/29",149.5899963
"1598","2021/11/01",151.5299988
"1599","2021/11/02",147.4199982
"1600","2021/11/03",154.2899933
"1601","2021/11/04",150
"1602","2021/11/05",146.2400055
"1603","2021/11/08",146.2400055
"1604","2021/11/09",143.0599976
"1605","2021/11/10",137.0399933
"1606","2021/11/11",135.5599976
"1607","2021/11/12",136.4199982
"1608","2021/11/15",134.9299927
"1609","2021/11/16",135.9900055
"1610","2021/11/17",134.8500061
"1611","2021/11/18",124
"1612","2021/11/19",116.9899979
"1613","2021/11/22",109.0800018
"1614","2021/11/23",103.2300034
"1615","2021/11/24",106
"1616","2021/11/26",109.6100006
"1617","2021/11/29",106.4100037
"1618","2021/11/30",101.25
"1619","2021/12/01",93.44000244
"1620","2021/12/02",96.59999847
"1621","2021/12/03",92.43000031
"1622","2021/12/06",94.77999878
"1623","2021/12/07",98.41000366
"1624","2021/12/08",102.0500031
"1625","2021/12/09",94.98000336
"1626","2021/12/10",94.01000214
"1627","2021/12/13",92.54000092
"1628","2021/12/14",92.16999817
"1629","2021/12/15",92.94000244
"1630","2021/12/16",87.43000031
"1631","2021/12/17",97.76999664
"1632","2021/12/20",95.51000214
"1633","2021/12/21",96.70999908
"1634","2021/12/22",94.37999725
"1635","2021/12/23",95.08999634
"1636","2021/12/27",93.54000092
"1637","2021/12/28",91.11000061
"1638","2021/12/29",90.12000275
"1639","2021/12/30",94.34999847
"1640","2021/12/31",91.81999969
"1641","2022/01/03",95.08000183
"1642","2022/01/04",91.47000122
"1643","2022/01/05",84.31999969
"1644","2022/01/06",81.76000214
"1645","2022/01/07",82.18000031
"1646","2022/01/10",82.18000031
"1647","2022/01/11",86.31999969
"1648","2022/01/12",81.87999725
"1649","2022/01/13",78.5
"1650","2022/01/14",79.56999969
"1651","2022/01/18",75.69999695
"1652","2022/01/19",75.51000214
"1653","2022/01/20",76.19000244
"1654","2022/01/21",72.90000153
"1655","2022/01/24",75.16000366
"1656","2022/01/25",72.02999878
"1657","2022/01/26",69.58000183
"1658","2022/01/27",67.44000244
"1659","2022/01/28",70.40000153
"1660","2022/01/31",76.70999908
"1661","2022/02/01",80.33999634
"1662","2022/02/02",76.88999939
"1663","2022/02/03",72.86000061
"1664","2022/02/04",74.55000305
"1665","2022/02/07",74.52999878
"1666","2022/02/08",69.94999695
"1667","2022/02/09",75.88999939
"1668","2022/02/10",73.41000366
"1669","2022/02/11",72.83000183
"1670","2022/02/14",70.83999634
"1671","2022/02/15",74.93000031
"1672","2022/02/16",73.76999664
"1673","2022/02/17",70.48999786
"1674","2022/02/18",65
"1675","2022/02/22",65.30000305
"1676","2022/02/23",61.45999908
"1677","2022/02/24",68.94000244
"1678","2022/02/25",70.73999786
"1679","2022/02/28",75.91000366
"1680","2022/03/01",74.20999908
"1681","2022/03/02",72.48999786
"1682","2022/03/03",69.16999817
"1683","2022/03/04",66.77999878
"1684","2022/03/07",63.70000076
"1685","2022/03/08",63.54999924
"1686","2022/03/09",66.26999664
"1687","2022/03/10",60.24000168
"1688","2022/03/11",54.61000061
"1689","2022/03/14",50.79000092
"1690","2022/03/15",54.52999878
"1691","2022/03/16",60.72999954
"1692","2022/03/17",63.93999863
"1693","2022/03/18",68.95999908
"1694","2022/03/21",66.69000244
"1695","2022/03/22",69.87999725
"1696","2022/03/23",69.22000122
"1697","2022/03/24",69.38999939
"1698","2022/03/25",66.70999908
"1699","2022/03/28",69.81999969
"1700","2022/03/29",76.16999817
"1701","2022/03/30",73.06999969
"1702","2022/03/31",72.12999725
"1703","2022/04/01",73.76999664
"1704","2022/04/04",75.86000061
"1705","2022/04/05",71.22000122
"1706","2022/04/06",67.69999695
"1707","2022/04/07",68.79000092
"1708","2022/04/08",66.05999756
"1709","2022/04/11",65.80999756
"1710","2022/04/12",66.76999664
"1711","2022/04/13",68.79000092
"1712","2022/04/14",65.18000031
"1713","2022/04/18",62.00999832
"1714","2022/04/19",64.62000275
"1715","2022/04/20",61.68999863
"1716","2022/04/21",59.04999924
"1717","2022/04/22",58.25
"1718","2022/04/25",60.56000137
"1719","2022/04/26",57.77000046
"1720","2022/04/27",55.99000168
"1721","2022/04/28",33.50999832
"1722","2022/04/29",33.75999832
"1723","2022/05/02",37.13999939
"1724","2022/05/03",38.31999969
"1725","2022/05/04",39.45999908
"1726","2022/05/05",35.59999847
"1727","2022/05/06",33.45000076
"1728","2022/05/09",30.52000046
"1729","2022/05/10",29.77000046
"1730","2022/05/11",28.68000031
"1731","2022/05/12",30.69000053
"1732","2022/05/13",33.59000015
"1733","2022/05/16",31.72999954
