"","date","CRWD","ZS","OKTA","PANW","FTNT","CYBR","index"
"332",2019-07-11,-0.872142182252739,-0.656279543929078,0.070969596890696,-0.895388383280936,-1.10666468580069,0.0144966523455081,-3.44500854602724
"333",2019-07-12,-0.917499328669902,-0.669221217806364,0.0866714482558503,-0.881591190263632,-1.07793923089383,0.00416070528567877,-3.4554188140922
"334",2019-07-15,-0.883175797444732,-0.674476290696048,0.0683292865144798,-0.884926531921194,-1.07172212617716,0.0447958247157389,-3.40117563500891
"335",2019-07-16,-0.908081415918149,-0.649874898357679,0.106957182561264,-0.872320244927916,-1.06875539017412,0.234726930575753,-3.15734783624084
"336",2019-07-17,-0.934995427500197,-0.665248463903785,0.0622149353829345,-0.871346305196364,-1.07114795313888,0.190596385737939,-3.28992682861835
"337",2019-07-18,-0.915930445081608,-0.672809970042191,0.106262445333327,-0.853845830918688,-1.05409855968029,0.216652226902873,-3.17377013348658
"338",2019-07-19,-0.893015768439022,-0.667939636819922,0.115154494082121,-0.860023164434689,-1.05505717116206,0.193413502247484,-3.16746774452609
"339",2019-07-22,-0.750862785856254,-0.664095121917286,0.0808355774768682,-0.860255265370387,-1.04632968944141,0.187545008395802,-3.05316227671267
"340",2019-07-23,-0.695621145674841,-0.6471853850108,0.0937576061331133,-0.863365700722421,-1.04450647668761,0.247402495473176,-2.90951860648938
"341",2019-07-24,-0.708113109578735,-0.6471853850108,0.0731930014025769,-0.852405500897063,-1.04393070024769,0.226746026277802,-2.95169566805391
"342",2019-07-25,-0.698545211665963,-0.612756949547666,0.0923682921793162,-0.84743250272975,-1.05381091199013,0.314305002763528,-2.80587228099067
"343",2019-07-26,-0.634441158400876,-0.616210656531983,0.0868103196808901,-0.85496082450148,-1.06569184188305,0.363842350795976,-2.72065181084052
"344",2019-07-29,-0.62645751359763,-0.593322760402936,0.141136097465623,-0.838084531284529,-1.06550035150496,0.363138004365278,-2.61909105495916
"345",2019-07-30,-0.70160185737006,-0.62708618121845,0.0313588740808679,-0.844503409713823,-1.08844968987751,0.240829919689309,-2.98945234440966
"346",2019-07-31,-0.611553763452516,-0.638478200147744,0.0224613437760428,-0.834594435643756,-1.09341317248233,0.216417620575758,-2.93916060737455
"347",2019-08-01,-0.677141442356533,-0.64372784179576,0.00633153921985113,-0.840364087717726,-1.11370904458249,0.173929894381566,-3.0946809828511
"348",2019-08-02,-0.644420008470366,-0.631053620164907,0.0376142908516977,-0.845712388730993,-1.12597107263489,0.161957550921242,-3.04758524822821
"349",2019-08-05,-0.69123461294521,-0.653845580139275,0.0305248085238011,-0.863504980576138,-1.05889100089134,0.0452652743767696,-3.19168609165139
"350",2019-08-06,-0.724849666454169,-0.721938550873515,-0.0571232500831361,-0.896082281221082,-1.10847400224196,-0.132639273194387,-3.64110702406825
"351",2019-08-07,-0.728036521226009,-0.699225472772834,-0.00618601927310378,-0.898025091479007,-1.09703830905982,-0.100421055119498,-3.52893246893028
"352",2019-08-08,-0.741575725323498,-0.682809420060081,0.0280223468314036,-0.907871675502478,-1.10275853071536,-0.361382057597608,-3.76837506236763
"353",2019-08-09,-0.64282342091905,-0.637966085893523,0.0805576148491049,-0.893676344568695,-1.0749747000251,-0.194993893447156,-3.36387683000442
"354",2019-08-12,-0.599577221322571,-0.632077600881355,0.0531813998480762,-0.893028450687955,-1.08300512785432,-0.305007626739876,-3.459514627638
"355",2019-08-13,-0.62472760137681,-0.657304442073634,0.00174210907424016,-0.887890338072403,-1.09579838057653,-0.308072817971898,-3.57205147099704
"356",2019-08-14,-0.536380376199675,-0.633869610657133,0.0384482823774836,-0.859326618028353,-1.07937332038836,-0.26423245884534,-3.33473410174138
"357",2019-08-15,-0.611287664308017,-0.679219518852694,-0.0487686762965653,-0.886640037296175,-1.10990217084539,-0.401749198779697,-3.73756726637854
"358",2019-08-16,-0.61607813743579,-0.708976263710788,-0.0419471590155507,-0.89571220168105,-1.11570677041751,-0.441908003148557,-3.82032853540925
"359",2019-08-19,-0.584274195959354,-0.686784407652772,-0.0305340736492192,-0.966397257018538,-1.11037815993898,-0.384040912112023,-3.76240900633089
"360",2019-08-20,-0.539838503895504,-0.803771870783334,-0.0631117475034651,-0.972084643343336,-1.10561685808375,-0.374362722359529,-3.85878634596892
"361",2019-08-21,-0.54289767960522,-0.816626755473673,0.0189854404888777,-0.964515841228878,-1.11979547792645,-0.364685925038931,-3.78953623878428
"362",2019-08-22,-0.577221865837178,-0.788476431251346,0.0930630556475178,-0.945723026243308,-1.09789670207273,-0.27695729515547,-3.59321226491251
"363",2019-08-23,-0.625259876023046,-0.794260125227808,0.0485948871474224,-0.942088073929356,-1.09999432247047,-0.321041998390517,-3.73404950889378
"364",2019-08-26,-0.685651096263759,-0.810456330780525,0.028995595063743,-0.955837029382232,-1.11332848249046,-0.367990158758017,-3.90426750261125
"365",2019-08-27,-0.679667948650368,-0.804029011880509,0.0426183258463206,-0.946275037541111,-1.10590265335836,-0.396554365964658,-3.88981069154868
"366",2019-08-28,-0.743433433335335,-0.808142457622362,0.0652722533910022,-0.95349355537029,-1.10847400224196,-0.461052201740914,-4.00932339691986
"367",2019-08-29,-0.704791240864014,-0.837710237246831,0.0388652750247658,-0.971305204805117,-1.13707147613696,-0.452779247153137,-4.0647921311813
"368",2019-08-30,-0.746883091372153,-0.820354859395124,-0.044452906333579,-0.962358481020414,-1.13593391793807,-0.417100752034045,-4.12708400809339
"369",2019-09-03,-0.780551685951654,-0.843109780796629,-0.0539204390688209,-0.946412955682949,-1.12445146682254,-0.450652186485456,-4.19909851480805
"370",2019-09-04,-0.747679049351426,-0.882572061103562,-0.030394771596915,-0.967039626524814,-1.13536505577937,-0.451597415230291,-4.21464797958638
"371",2019-09-05,-0.727107087620784,-0.853779826805776,-0.0338740777441079,-0.960797481479009,-1.13356330549801,-0.404583086834882,-4.11370486598257
"372",2019-09-06,-0.706651521490735,-0.865734720259775,-0.0852637723697114,-0.907548283099209,-1.11294789850382,-0.366573985340619,-4.04472018106387
"373",2019-09-09,-0.850563547070235,-0.903387636544952,-0.127101166307612,-0.889649618615887,-1.11570677041751,-0.418281876364117,-4.30469061532031
"374",2019-09-10,-0.966739468229632,-0.929457512500253,-0.295006226809538,-0.911567236656629,-1.12606602689733,-0.567524801739324,-4.7963612728327
"375",2019-09-11,-0.907426931813725,-0.934848816818729,-0.323704954132632,-0.931588540481231,-1.12416652459811,-0.663985600549934,-4.88572136839436
"376",2019-09-12,-0.940600742713838,-1.08731703830502,-0.332717011205253,-0.896637426223355,-1.11808423803777,-0.75440601987908,-5.12976247636432
"377",2019-09-13,-0.93343031012829,-1.08833310461994,-0.33567497882471,-0.920522535713359,-1.13214050060935,-0.78741780933537,-5.19751923923102
"378",2019-09-16,-0.995737070129347,-1.11509044326331,-0.396058510094823,-0.924627882401636,-1.13460650299684,-0.737310889806219,-5.30343129869217
"379",2019-09-17,-0.956868685722171,-1.11331770276742,-0.372052222061117,-0.89020514156543,-1.11979547792645,-0.710962684282441,-5.16320191432503
"380",2019-09-18,-0.915407411800982,-1.07498824574485,-0.345679044502603,-0.904590688053416,-1.12188634068801,-0.655684841244722,-5.01823657203458
"381",2019-09-19,-0.917891473796137,-1.0583139076057,-0.374310439807125,-0.916138355716317,-1.12739532695852,-0.627943967488244,-5.02199347137203
"382",2019-09-20,-0.942945792889776,-1.07867583086323,-0.376145352744679,-0.922137243314256,-1.13166614195504,-0.612537422592034,-5.06410778435902
"383",2019-09-23,-0.968426268999404,-1.06468129021754,-0.338633388819449,-0.925089025973633,-1.13346846823387,-0.617040535315524,-5.04733897755942
"384",2019-09-24,-0.969204618912933,-1.07905720928075,-0.353291201010222,-0.918353744343838,-1.12369154701172,-0.613722479681945,-5.05732080024141
"385",2019-09-25,-1.0258643290962,-1.09290413406164,-0.391819960480136,-0.928685081537648,-1.12350156401644,-0.722118113958844,-5.2848931831509
"386",2019-09-26,-1.03227823596109,-1.09721908863602,-0.387864854257911,-0.910735912251513,-1.12340657059395,-0.711437271853219,-5.26294193355371
"387",2019-09-27,-1.07971285661816,-1.09874149848037,-0.395775854193934,-0.922598518529955,-1.12749025972321,-0.723067605236385,-5.34738659278201
"388",2019-09-30,-1.14058586499877,-1.12129194765961,-0.467256030759991,-0.952022778437901,-1.15250068424668,-0.774116658293357,-5.60777396439631
"389",2019-10-01,-1.0795860281867,-1.11787541800129,-0.447415067655556,-0.945446953931495,-1.1473938871642,-0.747282589403053,-5.48499994434229
"390",2019-10-02,-1.0849082401977,-1.12091241712316,-0.373463524915446,-0.940062864044723,-1.14464940777401,-0.711674655718267,-5.3756711097733
"391",2019-10-03,-1.10083122494281,-1.1219245219671,-0.382357255956605,-0.93817532354019,-1.15788597584799,-0.741109421741969,-5.44228372399667
"392",2019-10-04,-1.03073969742773,-1.09620397044592,-0.226377154094345,-0.924120585745938,-1.14161943221301,-0.628655098130728,-5.04771593805767
"393",2019-10-07,-1.00889121210498,-1.09315801820502,-0.193053416898804,-0.914384013194418,-1.14048276921738,-0.629247772239295,-4.9792172018599
"394",2019-10-08,-0.944899395253466,-1.08464923443631,-0.157541138740539,-0.904036019188538,-1.13745058278749,-0.610404595866627,-4.83898096627297
"395",2019-10-09,-0.990052750551931,-1.12243047697054,-0.211809477198432,-0.931127744664959,-1.15146082717734,-0.665171581361797,-5.07205285792499
"396",2019-10-10,-1.0186706447744,-1.10571584704617,-0.169559275235057,-0.919738199239972,-1.13669229933797,-0.598319400618938,-4.94869566625251
"397",2019-10-11,-1.04009142999589,-1.11736912219833,-0.2204929389838,-0.920245644447148,-1.13944062179779,-0.696012089696842,-5.1336518471198
"398",2019-10-14,-1.05465732948221,-1.10698332909867,-0.19711130084596,-0.91507657751191,-1.12464146602397,-0.638849240763849,-5.03731924372658
"399",2019-10-15,-1.12734303622936,-1.11483721145706,-0.203689369715782,-0.900614910783539,-1.12321653335074,-0.671101433109462,-5.14080249464594
"400",2019-10-16,-1.11869503149548,-1.12894219760157,-0.202429542313165,-0.905099096150321,-1.12919892885539,-0.61609247562207,-5.10045727203799
"401",2019-10-17,-1.15836670480972,-1.13822576753203,-0.335252399955438,-0.903435081352236,-1.13782970976306,-0.692927504608374,-5.36603716802086
"402",2019-10-18,-1.17801829984705,-1.14453437547624,-0.355124261545068,-0.897285071411469,-1.12701558216031,-0.696961262622074,-5.39893885306222
"403",2019-10-21,-1.21959461779903,-1.1736043247822,-0.445998587521303,-0.904960413292891,-1.1492858513253,-0.762479737604929,-5.65592353232565
"404",2019-10-22,-1.21522239732514,-1.18201114388651,-0.409203496771609,-0.90653171132466,-1.15193353840888,-0.734936872809964,-5.59983916052676
"405",2019-10-23,-1.22976780768591,-1.1997890249134,-0.435660984624676,-0.901262279171107,-1.14474406146156,-0.814262112284034,-5.72548627014069
"406",2019-10-24,-1.20950333212363,-1.19553736090405,-0.41443569891443,-0.883722179142873,-1.13508058154102,-0.815687582295047,-5.65396673492106
"407",2019-10-25,-1.16072167270019,-1.16744879431453,-0.312727056427003,-0.863458554260978,-1.10752181385751,-0.724254346053062,-5.33613223761327
"408",2019-10-28,-1.18208072623751,-1.17335319239677,-0.312867790101589,-0.849152448099619,-1.11209136837771,-0.741821651520342,-5.37136717673354
"409",2019-10-29,-1.20852862330615,-1.17900107103803,-0.323282631188381,-0.83380323942309,-1.11370904458249,-0.715234787678807,-5.37355939721695
"410",2019-10-30,-1.21035588814808,-1.17008764536219,-0.32032651703612,-0.849431277486058,-1.10952139173549,-0.712624020363553,-5.37234674013149
"411",2019-10-31,-1.16561182066614,-1.14440827945364,-0.252174532433746,-0.838317108536698,-1.0916954187894,-0.649282143807433,-5.14148930368705
"412",2019-11-01,-1.18454006509366,-1.15927416746502,-0.297677442543089,-0.836409383730213,-1.1018054653445,-0.705504156469291,-5.28521068064578
"413",2019-11-04,-1.20181812103272,-1.14642588065506,-0.269577342274433,-0.807615007361236,-1.0197184371187,-0.589553157629672,-5.03470794607182
"414",2019-11-05,-1.18773403367679,-1.15449039534661,-0.323001124163723,-0.805515561471338,-1.00277899119699,-0.605901955034068,-5.07942206088951
"415",2019-11-06,-1.1993738250035,-1.15360880688419,-0.329618631825208,-0.807848304126935,-1.00518653293717,-0.586710457252905,-5.0823465580299
"416",2019-11-07,-1.20999050711292,-1.16015500538571,-0.309491087881599,-0.811719520985835,-0.991024677101936,-0.379083568435635,-4.86146436690363
"417",2019-11-08,-1.23821435725233,-1.17724452261713,-0.351881343893107,-0.806262117639883,-0.980804607893446,-0.520179579474689,-5.07458652877058
"418",2019-11-11,-1.21753089403993,-1.16028080914681,-0.289383818741149,-0.791930665203744,-0.96092590979119,-0.409070309408844,-4.82912240633167
"419",2019-11-12,-1.22976780768591,-1.15814148152668,-0.271964325027635,-0.796227195566261,-0.963629055155619,-0.416864674135623,-4.83659453909773
"420",2019-11-13,-1.2194732865706,-1.14932515483163,-0.236047574201867,-0.772204803338106,-0.924596723624153,-0.381444311752494,-4.68309185431885
"421",2019-11-14,-1.15873864813485,-1.14869498968805,-0.190675016536793,-0.762471411718925,-0.927690378074391,-0.397971077428185,-4.5862415215812
"422",2019-11-15,-1.1496751358229,-1.14239009928936,-0.201029897912245,-0.751794431704826,-0.923339781362213,-0.40694467466851,-4.57517402076005
"423",2019-11-18,-1.06128547791304,-1.13595330872582,-0.179205936576134,-0.744812741013303,-0.909607824074726,-0.436236904217528,-4.46710219252055
"424",2019-11-19,-1.09527836079487,-1.15260115695376,-0.128496735320201,-0.737358913675153,-0.887357401513247,-0.354067017056569,-4.3551595853138
"425",2019-11-20,-1.10876756827187,-1.1310272483555,-0.0597691395407147,-0.739281303522493,-0.875455238419451,-0.342270336253977,-4.25657083436401
"426",2019-11-21,-1.12283370103259,-1.12622440028563,-0.0134194698215241,-0.740734660665633,-0.900805494216738,-0.318919652919703,-4.22293737894182
"427",2019-11-22,-1.136718366103,-1.14112846272939,-0.034709222756381,-0.746031305949036,-0.895291144842272,-0.276014609136117,-4.2298931115162
"428",2019-11-25,-1.13134635357612,-1.12976364740177,-0.0376320948915723,-0.745422035776415,-0.887647702287935,-0.229840297843835,-4.16165213177764
"429",2019-11-26,-1.11078040638812,-1.07816727070491,-0.0244110899829714,-0.729432359399126,-0.874777840623349,-0.181342285452712,-3.99891125255118
"430",2019-11-27,-1.11404885858932,-1.06200746171185,-0.000761255017231399,-0.869027046723489,-0.882228980373098,-0.177341462312575,-4.10541506472756
"431",2019-11-29,-1.10511644871907,-1.05691257299816,-0.00576853147336512,-0.860208930568125,-0.873906908233705,-0.206058196384054,-4.10797158837648
"432",2019-12-02,-1.08351501658515,-1.05602073052869,-0.00827244852442716,-0.837200501624951,-0.875068180841753,-0.209825038492203,-4.06990191659717
"433",2019-12-03,-1.12120392497802,-1.06951794974684,-0.117333979434053,-0.848873505053236,-0.886583291485148,-0.267531236762493,-4.31104388745979
"434",2019-12-04,-1.09148765134196,-1.04748093239566,-0.0777388462310399,-0.838177605344624,-0.887744407360307,-0.294870334834195,-4.23749977750779
"435",2019-12-05,-1.12158008738669,-1.08503042350571,-0.118729074576846,-0.844642938777114,-0.889969789902451,-0.284499072362878,-4.34445138651169
"436",2019-12-06,-1.14693857215967,-1.10711004261192,-0.156283698427629,-0.829520204063151,-0.877003548121679,-0.271772787427942,-4.388628852812
"437",2019-12-09,-1.17246952306996,-1.12495995054786,-0.168161545788367,-0.841061873158846,-0.889776293177951,-0.310194797112674,-4.50662398285566
"438",2019-12-10,-1.19570334134136,-1.11736912219833,-0.130311173633813,-0.843526869383493,-0.88726060353822,-0.281435003728298,-4.45560611382351
"439",2019-12-11,-1.2133985205195,-1.13216432599649,-0.149997730335895,-0.846177320024887,-0.890163378492168,-0.266588686949572,-4.49848996231851
"440",2019-12-12,-1.21120817227109,-1.14390377652702,-0.177388098416149,-0.838363644615826,-0.884454611704388,-0.223952922974213,-4.47927122650868
"441",2019-12-13,-1.21643766077903,-1.14402992964301,-0.23899157611917,-0.838735926889391,-0.881938752792904,-0.20747071849852,-4.52760456472203
"442",2019-12-16,-1.19067918203207,-1.13405908489491,-0.190814840437096,-0.838270678621219,-0.869939142339642,-0.120409156565209,-4.34417208489014
"443",2019-12-17,-1.19018852847203,-1.12167150812715,-0.197251163018462,-0.825701445450779,-0.854454573628193,-0.189109300707927,-4.37837651940454
"444",2019-12-18,-1.20316155755901,-1.12723576133126,-0.227077805295428,-0.821135837908938,-0.863067957995143,-0.190286253615033,-4.43196517370481
"445",2019-12-19,-1.18171166153587,-1.11812850548618,-0.20886908767675,-0.82695894348459,-0.847099225081096,-0.195700046897591,-4.37846747016208
"446",2019-12-20,-1.18994316974328,-1.10964434499544,-0.203969280680557,-0.828449191900977,-0.832292217713218,-0.239496557911569,-4.40379476294504
"447",2019-12-23,-1.18969778977175,-1.09417343457884,-0.197391133782995,-0.824210839664865,-0.85755150832673,-0.353831011399816,-4.516855717525
"448",2019-12-24,-1.20974695396969,-1.10634963604875,-0.171236718182312,-0.818060023952781,-0.848841331113073,-0.315146536240965,-4.46938119950757
"449",2019-12-26,-1.21096468366392,-1.11179786198616,-0.158239755409949,-0.81591577901131,-0.849228425344918,-0.331655342854033,-4.47780184827029
"450",2019-12-27,-1.18306473163523,-1.10647635910968,-0.138965877936442,-0.807754985930457,-0.844776486444159,-0.296049077151093,-4.37708751820707
"451",2019-12-30,-1.19668263678662,-1.11344431920954,-0.145668272890589,-0.809014400898567,-0.85242218767582,-0.310194797112674,-4.42742661457382
"452",2019-12-31,-1.18306473163523,-1.12748859272671,-0.224275437732429,-0.817593930761557,-0.857261234811058,-0.355954741560616,-4.5656386692276
"453",2020-01-02,-1.18503169084146,-1.12748859272671,-0.209289105030312,-0.81843286375446,-0.859100062127509,-0.350527736700552,-4.549870051181
"454",2020-01-03,-1.19031122317325,-1.11698935521092,-0.182142606585063,-0.799028409332297,-0.830840576913844,-0.299113660947168,-4.41842583216254
"455",2020-01-06,-1.17419691244953,-1.11635643442507,-0.168441043500764,-0.792397735705105,-0.816035198522823,-0.249861017803072,-4.31728834240636
"456",2020-01-07,-1.11994967843178,-1.09962945293838,-0.0966937365295148,-0.776367373607825,-0.808391557153877,-0.110296967572572,-4.01132876623395
"457",2020-01-08,-1.12446276160974,-1.10343394947289,-0.10422302481926,-0.769912405977286,-0.809455792133779,-0.0797317134872894,-3.99121964750024
"458",2020-01-09,-1.11304351596468,-1.07358914380238,-0.0671509446529701,-0.784268247803578,-0.792236176824117,0.0304690974928046,-3.79981893155492
"459",2020-01-10,-1.10952253139051,-1.03217029238938,-0.0258024703527552,-0.777255944685049,-0.784401915305871,0.077202673880571,-3.651950480243
"460",2020-01-13,-1.09363616350804,-1.01939740463537,-0.0136977653528891,-0.787539328053636,-0.785949304343593,0.111483325564695,-3.58873664032884
"461",2020-01-14,-1.07120833464304,-0.960250491153675,0.0109206182360043,-0.773280681004339,-0.763033624696987,0.223694355990729,-3.33315815727131
"462",2020-01-15,-1.06777614938399,-0.961276240343939,-0.018706280389709,-0.777583230602063,-0.762743605009386,0.12533506929213,-3.46275043643696
"463",2020-01-16,-1.0549124515533,-0.955505647519573,-0.0251066692417899,-0.774309692406605,-0.759553804691895,0.140829721524415,-3.42855854388875
"464",2020-01-17,-1.02945716079231,-0.932024917316291,-0.0274724800563505,-0.762330947353097,-0.73984101394277,0.212896373099742,-3.27823014636108
"465",2020-01-21,-1.01391196741912,-0.962686611304045,-0.0632509494990401,-0.767900448179748,-0.755301174609032,0.200220755068822,-3.36283039594216
"466",2020-01-22,-1.02945716079231,-0.948835708121806,-0.0711906966613196,-0.762471411718925,-0.753851478640445,0.176746712320906,-3.38905974361391
"467",2020-01-23,-1.02522247746654,-0.956403433532003,-0.0745343487991914,-0.760130691467266,-0.752401839337402,0.198108201810412,-3.37058458879199
"468",2020-01-24,-1.03829940757731,-0.964225072623966,-0.0352659615086096,-0.754651832386414,-0.740034300805469,0.203741670931695,-3.32873490397007
"469",2020-01-27,-1.06764899854418,-0.983574409062567,-0.00994165083222232,-0.764016106960955,-0.750469167012602,0.209845050256836,-3.36580528215569
"470",2020-01-28,-1.08275485620974,-1.00610122680075,-0.063390257866359,-0.787632796926699,-0.784885486609416,0.145524846093169,-3.57923977831979
"471",2020-01-29,-1.06993750785837,-1.0002165074915,-0.0404159368925131,-0.781697486620778,-0.754817936414586,0.205385000145101,-3.44170037513265
"472",2020-01-30,-1.05478491674553,-0.99215349194878,-0.0191236621384664,-0.789034426256124,-0.757427384950145,0.19763862477992,-3.41488525725913
"473",2020-01-31,-1.02676278841073,-0.984983210061502,0.035668208375909,-0.78693187176386,-0.747183739764058,0.224868103952284,-3.28532529767195
"474",2020-02-03,-1.04418486729514,-1.00546169926298,-0.0323431398905127,-0.801969039568939,-0.775892015622696,0.1586710559023,-3.50117970573797
"475",2020-02-04,-1.04431270656303,-0.996121508577731,-0.0142541481431959,-0.796413898430665,-0.764966926511477,0.175338303705162,-3.44073088452094
"476",2020-02-05,-1.0125607151366,-0.969737038552564,0.0609640377665698,-0.776694788212602,-0.730278563859944,0.269937519235597,-3.15836954875954
"477",2020-02-06,-1.03490546077698,-0.974478749657359,-0.00980261944053784,-0.769818920230514,-0.733176049913139,0.17369491936018,-3.34848688065835
"478",2020-02-07,-1.03009849666813,-0.975888179045161,-0.0039604433470887,-0.749170905010802,-0.718208837655771,0.188014231098503,-3.28931263062845
"479",2020-02-10,-1.03138081176223,-0.968583489521366,0.0335829326686598,-0.75034214553629,-0.758973818397067,0.174399125843613,-3.30129820670468
"480",2020-02-11,-1.01584172975684,-0.944601888929157,0.0748604263509984,-0.74237542300655,-0.743318968555951,0.176277123397123,-3.19500046050038
"481",2020-02-12,-0.991474381555562,-0.943575436141374,0.095841883727981,-0.745609539241838,-0.756944119759251,0.16735702895599,-3.17440456401405
"482",2020-02-13,-0.992895646388899,-0.949220548242547,0.100149048102325,-0.755494836415509,-0.756170981984314,-0.284499072362878,-3.63813203729182
"483",2020-02-14,-0.98992356495604,-0.930997961363493,0.0686072725537398,-0.751325971356539,-0.739744462938752,-0.31231702676509,-3.65570171482617
"484",2020-02-18,-0.995866217451195,-0.928302113895957,0.0925071602622814,-0.74364106660626,-0.738875054996613,-0.294870334834195,-3.60904762752194
"485",2020-02-19,-0.980479754092637,-0.905828441200071,0.104595028015109,-0.734404516798421,-0.73636350685339,-0.276485860908173,-3.52896705183758
"486",2020-02-20,-0.980609254407304,-0.888997473421823,0.126825234174444,-0.73679619947434,-0.738778414490752,-0.262347465245145,-3.48070357286492
"487",2020-02-21,-1.01481260192984,-0.888868944286829,0.11362616866551,-0.73477968377779,-0.750372494543493,-0.20747071849852,-3.48267827437097
"488",2020-02-24,-1.04623020327019,-1.02565766150468,0.0447031676039875,-0.763548045193384,-0.784401915305871,-0.248918713829188,-3.82405337149932
"489",2020-02-25,-1.08250143696563,-1.05946031614055,-0.0497432704247248,-0.790062212470707,-0.840324689562228,-0.390651533301269,-4.21274345886511
"490",2020-02-26,-1.08680725623604,-1.07791298069167,-0.10310743722073,-0.976988981293228,-0.875648766729689,-0.514500773638456,-4.63496619580982
"491",2020-02-27,-1.07768355521138,-1.06620888127842,-0.0355442792567627,-1.01072762710968,-0.863938947698595,-0.543610655464202,-4.59771394601904
"492",2020-02-28,-1.08984383053273,-1.08642782256176,-0.0911176222141019,-1.01993473154972,-0.898967437748536,-0.60969348878549,-4.79598493339234
"493",2020-03-02,-1.06268628215626,-1.05780434319437,-0.0322040437658485,-1.03331320144165,-0.904578090606472,-0.631499879003503,-4.7220858401681
"494",2020-03-03,-1.06917479522001,-1.04773595046792,0.0424791941855793,-1.0120501565105,-0.826776174034539,-0.580551423756451,-4.49380930580384
"495",2020-03-04,-1.10272239365125,-1.06620888127842,0.0134234915226252,-1.04503154638935,-0.890356874141878,-0.702656539523253,-4.79355274346153
"496",2020-03-05,-1.09363616350804,-1.0399555988262,0.0134234915226252,-1.02753731220511,-0.856293408906763,-0.591922236552847,-4.59592122847633
"497",2020-03-06,-1.10977415093343,-1.04033834090764,-0.0184279569120082,-1.04952258851832,-0.885809266113106,-0.674659620595772,-4.77853192398028
"498",2020-03-09,-1.15923453496229,-1.09087285324175,-0.0613011046200816,-1.07161401729987,-0.92933380299218,-0.788130382276483,-5.10048669539265
"499",2020-03-10,-1.23532160078484,-1.15977753155939,-0.216570993520524,-1.14967295848171,-1.04844038564715,-1.02078205184462,-5.83056552183824
"500",2020-03-11,-1.22117168617898,-1.12103896156332,-0.155585242168529,-1.11080026803014,-1.01404236821607,-0.94972813525703,-5.57236666141406
"501",2020-03-12,-1.26992561631378,-1.17310204983701,-0.217971594351381,-1.15524142820799,-1.04066707984995,-1.05783675944575,-5.91474452800586
"502",2020-03-13,-1.3288906101718,-1.2153918531293,-0.339760551118701,-1.23026962310153,-1.15637488948544,-1.25097611103614,-6.52166363804291
"503",2020-03-16,-1.30879920617235,-1.18552094033805,-0.322719512743362,-1.18170870112636,-1.09150454297188,-1.14729688941266,-6.23754979276466
"504",2020-03-17,-1.38364634650372,-1.18639806421655,-0.481155423989852,-1.24506152326675,-1.15741379097206,-1.32410663213498,-6.77778178108391
"505",2020-03-18,-1.32669403651799,-1.12293644742319,-0.297115046339489,-1.22583998705448,-1.13545986261563,-1.14421487771932,-6.25226025767009
"506",2020-03-19,-1.31950895717555,-1.08096397318216,-0.39648239195846,-1.26506866456838,-1.14966418379556,-1.38804495306494,-6.59973312374506
"507",2020-03-20,-1.28307955084235,-1.06016084226781,-0.2291797891656,-1.23657752393334,-1.05783681906881,-1.32316462586224,-6.18999915114016
"508",2020-03-23,-1.19558092856079,-1.03676548842065,-0.208169112362982,-1.21718764567587,-1.06980818579238,-1.29417678506523,-6.0216881458779
"509",2020-03-24,-1.16554995567188,-0.980628407952342,-0.16690358256065,-1.20561116644824,-1.06032818435528,-1.29252584022581,-5.87154713721421
"510",2020-03-25,-1.09199326057673,-0.927916987977567,-0.0891662237641807,-1.14101900008916,-0.92662698470808,-1.05308714246865,-5.22980959958436
"511",2020-03-26,-1.11153495015833,-0.966532583905547,-0.175710345584613,-1.11735049433355,-0.954069927209418,-0.978485964203748,-5.30368426539521
"512",2020-03-27,-1.07539936410567,-0.948322546165926,-0.0985061364968058,-1.10842057744222,-0.929913766078578,-0.900527335616918,-5.06108972590612
"513",2020-03-30,-1.07349487386252,-0.972940995787812,-0.129892371793578,-1.13288755686348,-0.950786094830486,-1.00248694466368,-5.26248883780155
"514",2020-03-31,-1.08706039853826,-0.970249717294755,-0.0756488633705269,-1.11528752104911,-0.915313935185399,-1.05759923132514,-5.22115966676319
"515",2020-04-01,-1.1127921242571,-0.944345267204564,-0.113009461431021,-1.12653477518206,-0.91318638675536,-1.08609071728093,-5.29595873211103
"516",2020-04-02,-1.12659187393027,-0.92984261963675,-0.150556438440524,-1.126982390993,-0.919955624052567,-1.21929458670154,-5.47322353375465
"517",2020-04-03,-1.1000745273448,-0.940239084066547,-0.20061003159852,-1.11945748693185,-0.915604079773983,-1.17691968172518,-5.45290489144088
"518",2020-04-06,-1.08579457178487,-0.911737091822818,-0.159357431162351,-1.13235097433785,-0.910575037305714,-1.29464838280615,-5.49446348921976
"519",2020-04-07,-1.06993750785837,-0.912893036100997,-0.0313690516370147,-1.09340127018241,-0.848260598147018,-1.12927552428823,-5.08513698821405
"520",2020-04-08,-1.06319555995802,-0.925092460338345,-0.0672902691296934,-1.0867787593234,-0.859777517976444,-1.14018416513799,-5.14231873186389
"521",2020-04-09,-1.05401948360451,-0.892081398866028,-0.0317865464504009,-1.07165916451226,-0.835679340447776,-1.0675727390748,-4.95279867295578
"522",2020-04-13,-1.08161436643454,-0.922139309886623,0.0081394572394797,-1.06388179805766,-0.905835620883784,-1.00224945953648,-4.9675810975596
